,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
62790,TOYOTA,VIOS,220000000,HÀ NỘI,CŨ,2015,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.3j-2015-4018186,price!!!
62798,DAEWOO,MATIZ,75000000,CẦN THƠ,CŨ,2000,NÂU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-0.8-mt-2000-4018239,price!!!
62800,DAEWOO,LACETTI,76000000,THÁI BÌNH,CŨ,2005,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2005-4019747,price!!!
62803,HONDA,CIVIC,212000000,HÀ NỘI,CŨ,2006,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-honda-civic-1.8-mt-2006-4018311,price!!!
62804,TOYOTA,INNOVA,212000000,BẮC NINH,CŨ,2011,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-mt-2011-4018263,price!!!
62810,TOYOTA,COROLLA ALTIS,146000000,LONG AN,CŨ,2002,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2002-4019784,price!!!
62813,MAZDA,6,188000000,ĐÀ NẴNG,CŨ,2005,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-mazda-6-2.0-mt-2005-4019771,price!!!
62817,FORD,TRANSIT,350000000,HỒ CHÍ MINH,CŨ,2017,ĐEN,HỒNG,SỐ TAY,281000,https://bonbanh.com/xe-ford-transit-standard-mid-2017-3885446,price!!!
62820,FORD,RANGER,1085000000,HÀ NỘI,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,45000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2018-4019749,price!!!
62822,TOYOTA,VIOS,350000000,HÀ NỘI,CŨ,2013,KEM,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-vios-1.5g-2013-4019797,price!!!
62832,DAEWOO,LACETTI,145000000,TUYÊN QUANG,CŨ,2010,XÁM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2010-4019787,price!!!
62834,HYUNDAI,I10,208000000,HỒ CHÍ MINH,CŨ,2017,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2017-4017413,price!!!
62839,CHEVROLET,SPARK,166000000,BÌNH DƯƠNG,CŨ,2011,NHIỀU MÀU,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-chevrolet-spark-lite-0.8-at-2011-4017510,price!!!
62841,HYUNDAI,I10,260000000,KHÁNH HÒA,CŨ,2019,ĐEN,TRẮNG,SỐ TAY,100000,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2019-4017503,price!!!
62845,DAEWOO,LACETTI,155000000,THÁI NGUYÊN,CŨ,2011,ĐEN,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2011-4017544,price!!!
62847,FORD,TRANSIT,450000000,HÀ NỘI,CŨ,2016,KEM,BẠC,SỐ TAY,65000,https://bonbanh.com/xe-ford-transit-limousine-2016-3527230,price!!!
62848,DAEWOO,GENTRA,105000000,HÀ TĨNH,CŨ,2008,CÁT,GHI,SỐ TAY,200000,https://bonbanh.com/xe-daewoo-gentra-sx-1.5-mt-2008-4017547,price!!!
62859,FORD,RANGER,819000000,HỒ CHÍ MINH,CŨ,2017,NHIỀU MÀU,CAM,TỰ ĐỘNG,44000,https://bonbanh.com/xe-ford-ranger-wildtrak-3.2l-4x4-at-2017-3820948,price!!!
62862,MERCEDES BENZ,E CLASS,1699000000,HÀ NỘI,CŨ,2019,ĐEN,ĐEN,TỰ ĐỘNG,35000,https://bonbanh.com/xe-mercedes_benz-e_class-e200-2019-4005281,price!!!
62867,HYUNDAI,I10,210000000,PHÚ YÊN,CŨ,2017,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2017-4019054,price!!!
62869,KIA,MORNING,162000000,HỒ CHÍ MINH,CŨ,2015,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2015-4019049,price!!!
62879,KIA,MORNING,124000000,HÀ NỘI,CŨ,2011,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-2011-4019252,price!!!
62881,KIA,PRIDE,24000000,BẮC NINH,CŨ,1996,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-pride-beta-1996-4019270,price!!!
62884,VOLKSWAGEN,POLO,320000000,HỒ CHÍ MINH,CŨ,2015,GHI,ĐEN,SỐ TAY,60000,https://bonbanh.com/xe-volkswagen-polo-1.6-mt-2015-4017626,price!!!
62905,TOYOTA,FORTUNER,1426000000,HÀ NỘI,MỚI,2021,NHIỀU MÀU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-fortuner-2.8v-4x4-at-legender-2021-3490803,price!!!
62907,KIA,MORNING,114000000,NAM ĐỊNH,CŨ,2008,XÁM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2008-4017744,price!!!
62908,MITSUBISHI,XPANDER,468000000,HỒ CHÍ MINH,CŨ,2021,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2021-4017727,price!!!
62909,SUZUKI,SUPER CARRY TRUCK,80000000,THÁI BÌNH,CŨ,2008,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2008-4017787,price!!!
62923,TOYOTA,VIOS,150000000,PHÚ THỌ,CŨ,2008,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-limo-2008-4017691,price!!!
62931,KIA,MORNING,106000000,ĐỒNG NAI,CŨ,2007,-,TRẮNG,SỐ TAY,12345,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2007-4018001,price!!!
62937,KIA,MORNING,196000000,BÀ RỊA VŨNG TÀU,CŨ,2016,NHIỀU MÀU,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-2016-4018050,price!!!
62942,CHEVROLET,SPARK,72000000,THÁI NGUYÊN,CŨ,2011,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2011-4018081,price!!!
62952,DAEWOO,LACETTI,145000000,HÀ NỘI,CŨ,2009,XÁM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4018178,price!!!
62963,KIA,MORNING,118000000,ĐỒNG NAI,CŨ,2004,KEM,HỒNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-lx-1.0-at-2004-4018411,price!!!
62965,KIA,MORNING,295000000,HÀ NỘI,CŨ,2012,-,VÀNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-1.0-at-sport-2012-4018399,price!!!
62966,CHEVROLET,VIVANT,120000000,BÌNH DƯƠNG,CŨ,2008,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-vivant-cdx-mt-2008-4018420,price!!!
62970,FORD,RANGER,212000000,HÀ NỘI,CŨ,2007,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.5l-4x2-mt-2007-4018465,price!!!
62975,VINFAST,LUX SA 2.0,960000000,NAM ĐỊNH,CŨ,2019,MÀU KHÁC,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_sa_2.0-2.0-at-2019-4018461,price!!!
62977,DAEWOO,NUBIRA,54000000,HỒ CHÍ MINH,CŨ,2002,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-nubira-ii-1.6-2002-4020020,price!!!
62979,THACO,OLLIN,240000000,HÀ NỘI,CŨ,2016,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-ollin--2016-4020036,price!!!
62983,FORD,RANGER,610000000,ĐỒNG NAI,CŨ,2020,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2020-4020047,price!!!
62985,KIA,MORNING,144000000,NGHỆ AN,CŨ,2013,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2013-4020078,price!!!
62989,KIA,MORNING,148000000,ĐĂK LĂK,CŨ,2012,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2012-4020065,price!!!
62991,MAZDA,KHÁC,35000000,BẮC GIANG,CŨ,1995,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mazda-khac--1995-4020088,model not in brand
63003,VOLVO,S60,1690000000,ĐÀ NẴNG,MỚI,2021,MÀU KHÁC,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-volvo-s60-t5-r-design-awd-2021-3512088,model not in brand
63006,TOYOTA,CORONA,90000000,CẦN THƠ,CŨ,1994,GHI,TRẮNG,TỰ ĐỘNG,16968,https://bonbanh.com/xe-toyota-corona-1.8-at-1994-4018736,price!!!
63009,KIA,MORNING,112000000,HÀ NỘI,CŨ,2011,ĐEN,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-2011-4019361,price!!!
63013,TOYOTA,VIOS,340000000,ĐÀ NẴNG,CŨ,2019,NHIỀU MÀU,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4019347,price!!!
63018,CHEVROLET,CAPTIVA,182000000,ĐĂK LĂK,CŨ,2007,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-captiva-lt-2.4-mt-2007-4019395,price!!!
63021,KIA,MORNING,144000000,THÁI NGUYÊN,CŨ,2010,ĐEN,GHI,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-sportpack-2010-4019407,price!!!
63023,CHEVROLET,CRUZE,286000000,THÁI NGUYÊN,CŨ,2010,NHIỀU MÀU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-chevrolet-cruze-ltz-1.8-at-2010-4019421,price!!!
63030,DAEWOO,LACETTI,260000000,QUẢNG NINH,CŨ,2010,ĐEN,XÁM,TỰ ĐỘNG,50000,https://bonbanh.com/xe-daewoo-lacetti-cdx-1.6-at-2010-4019482,price!!!
63031,MITSUBISHI,XPANDER,470000000,HỒ CHÍ MINH,CŨ,2020,-,NÂU,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2020-4019508,price!!!
63033,FORD,EVEREST,262000000,THANH HÓA,CŨ,2009,VÀNG,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-everest-2.5l-4x2-mt-2009-4019494,price!!!
63035,TOYOTA,COROLLA,95000000,THÁI NGUYÊN,CŨ,1998,MÀU KHÁC,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-corolla-xl-1.3-mt-1998-4019570,price!!!
63036,FORD,ESCAPE,185000000,LÂM ĐỒNG,CŨ,2003,NÂU,ĐEN,SỐ TAY,12833,https://bonbanh.com/xe-ford-escape-2.0l-4x4-mt-2003-4019646,price!!!
63055,DAEWOO,MATIZ,60000000,HÀ NỘI,CŨ,2007,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2007-4019870,price!!!
63058,TOYOTA,VIOS,112000000,HÀ NỘI,CŨ,2007,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-limo-2007-4019905,price!!!
63063,MERCEDES BENZ,GLC,1399000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,TRẮNG,TỰ ĐỘNG,29000,https://bonbanh.com/xe-mercedes_benz-glc-200-2018-3845985,price!!!
63068,HYUNDAI,GENESIS,430000000,ĐÀ NẴNG,CŨ,2009,GHI,XANH,TỰ ĐỘNG,100000000,https://bonbanh.com/xe-hyundai-genesis-2.0-at-2009-4014467,price!!!
63081,HYUNDAI,I10,250000000,HÀ NỘI,CŨ,2017,NHIỀU MÀU,TRẮNG,SỐ TAY,20000000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2017-4013332,price!!!
63084,MAZDA,BT50,330000000,NGHỆ AN,CŨ,2014,NHIỀU MÀU,XANH,SỐ TAY,0,https://bonbanh.com/xe-mazda-bt50-2.2l-4x4-mt-2014-4016315,price!!!
63086,FORD,RANGER,1139000000,HÀ NỘI,CŨ,2019,GHI,XANH,TỰ ĐỘNG,18000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2019-3737492,price!!!
63104,KIA,CERATO,130000000,ĐÀ NẴNG,CŨ,2007,GHI,ĐỎ,SỐ TAY,140000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2007-4012695,price!!!
63110,HYUNDAI,LIBERO,73000000,GIA LAI,CŨ,2001,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-libero-2.5-2001-4012983,price!!!
63113,HYUNDAI,ELANTRA,383000000,ĐÀ NẴNG,CŨ,2017,NHIỀU MÀU,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2017-4016409,price!!!
63114,HYUNDAI,I10,196000000,ĐÀ NẴNG,CŨ,2016,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2016-4016415,price!!!
63121,FORD,RANGER,398000000,THỪA THIÊN HUẾ,CŨ,2015,NHIỀU MÀU,GHI,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2015-4016459,price!!!
63124,MERCEDES BENZ,C CLASS,995000000,HÀ NỘI,CŨ,2017,ĐEN,ĐEN,TỰ ĐỘNG,48000,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2017-4013381,price!!!
63128,TOYOTA,LAND CRUISER,3100000000,HÀ NỘI,CŨ,2016,-,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-land_cruiser-vx-4.6-v8-2016-3851213,price!!!
63131,TOYOTA,VIOS,285000000,HÀ NỘI,CŨ,2016,KEM,VÀNG,SỐ TAY,90000,https://bonbanh.com/xe-toyota-vios-1.3mt-2016-4013408,price!!!
63137,HYUNDAI,I10,209000000,BÌNH DƯƠNG,CŨ,2016,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2016-4013996,price!!!
63138,KIA,RIO,285000000,BÌNH DƯƠNG,CŨ,2016,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-rio-1.4-mt-2016-4013970,price!!!
63140,CHEVROLET,CRUZE,228000000,HỒ CHÍ MINH,CŨ,2012,NÂU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-cruze-ls-1.6-mt-2012-4013917,price!!!
63141,TOYOTA,HIACE,170000000,HÀ NỘI,CŨ,2005,NHIỀU MÀU,BẠC,SỐ TAY,250000,https://bonbanh.com/xe-toyota-hiace-van-2.5-2005-4013895,price!!!
63150,TOYOTA,ZACE,200000000,HÀ NỘI,CŨ,2003,NÂU,XANH,SỐ TAY,10600,https://bonbanh.com/xe-toyota-zace-gl-2003-4014601,price!!!
63154,KIA,MORNING,252000000,HÀ NỘI,CŨ,2011,ĐEN,XANH,TỰ ĐỘNG,86668,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4013234,price!!!
63162,HYUNDAI,SANTAFE,995000000,HÀ NỘI,MỚI,2021,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-santafe-tieu-chuan-2.5l-2021-3823793,price!!!
63164,TOYOTA,INNOVA,195000000,THÁI NGUYÊN,CŨ,2011,MÀU KHÁC,BẠC,SỐ TAY,120000,https://bonbanh.com/xe-toyota-innova-2.0-mt-2011-4013399,price!!!
63166,LANDROVER,RANGE ROVER,12500000000,HÀ NỘI,MỚI,2021,NÂU,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-svautobiography-lwb-3.0-i6-2021-3702986,price!!!
63170,KIA,MORNING,185000000,BẮC NINH,CŨ,2016,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2016-4016040,price!!!
63171,KIA,CERATO,256000000,HỒ CHÍ MINH,CŨ,2010,ĐEN,XÁM,SỐ TAY,0,https://bonbanh.com/xe-kia-cerato-1.6-mt-2010-4016019,price!!!
63174,CHEVROLET,SPARK,82000000,HÀ NỘI,CŨ,2010,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2010-4016069,price!!!
63181,HYUNDAI,I10,265000000,HỒ CHÍ MINH,CŨ,2019,NHIỀU MÀU,TRẮNG,SỐ TAY,72245,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2019-4015217,price!!!
63182,TOYOTA,VIOS,250000000,HÀ NỘI,CŨ,2016,ĐEN,TRẮNG,SỐ TAY,300000,https://bonbanh.com/xe-toyota-vios-1.3-limo-2016-3897653,price!!!
63195,CHEVROLET,SPARK,137000000,BẮC GIANG,CŨ,2011,XANH,XANH,SỐ TAY,11000000,https://bonbanh.com/xe-chevrolet-spark-ls-1.2-mt-2011-4015646,price!!!
63201,DAEWOO,LACETTI,235000000,HÀ NỘI,CŨ,2010,-,XÁM,SỐ TAY,30000,https://bonbanh.com/xe-daewoo-lacetti-se-2010-4014757,price!!!
63204,DAEWOO,MATIZ,110000000,BÌNH DƯƠNG,CŨ,2006,GHI,XANH,TỰ ĐỘNG,90000,https://bonbanh.com/xe-daewoo-matiz-se-0.8-at-2006-4008936,price!!!
63205,HYUNDAI,I10,170000000,HÀ NỘI,CŨ,2015,NÂU,TRẮNG,SỐ TAY,10000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2015-4014851,price!!!
63214,CHEVROLET,SPARK,86000000,BẮC NINH,CŨ,2011,-,TRẮNG,SỐ TAY,12345,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2011-4015161,price!!!
63230,CHEVROLET,SPARK,145000000,CẦN THƠ,CŨ,2011,XÁM,TRẮNG,TỰ ĐỘNG,94000,https://bonbanh.com/xe-chevrolet-spark-van-1.0-at-2011-4014777,price!!!
63232,KIA,MORNING,175000000,HÀ TĨNH,CŨ,2015,-,BẠC,SỐ TAY,40000,https://bonbanh.com/xe-kia-morning-1.0-mt-2015-4014919,price!!!
63243,KIA,MORNING,125000000,NINH BÌNH,CŨ,2012,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-mt-2012-4015776,price!!!
63254,DAEWOO,LACETTI,155000000,HÀ NỘI,CŨ,2005,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2005-4015870,price!!!
63260,SUZUKI,SUPER CARRY TRUCK,78000000,BÌNH THUẬN,CŨ,2003,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2003-4014132,price!!!
63261,KIA,RIO,285000000,HỒ CHÍ MINH,CŨ,2015,ĐỎ,BẠC,SỐ TAY,90000,https://bonbanh.com/xe-kia-rio-1.4-mt-2015-4015587,price!!!
63265,HYUNDAI,ELANTRA,386000000,ĐỒNG NAI,CŨ,2017,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2017-4015795,price!!!
63280,HYUNDAI,SOLATI,1065000000,HÀ NỘI,MỚI,2021,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-solati-cuu-thuong-2021-4016502,price!!!
63282,DAEWOO,MATIZ,55000000,NAM ĐỊNH,CŨ,2005,ĐỎ,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2005-4016591,price!!!
63283,TOYOTA,INNOVA,174000000,ĐĂK NÔNG,CŨ,2008,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2008-4016578,price!!!
63285,HYUNDAI,I10,198000000,ĐĂK LĂK,CŨ,2015,VÀNG,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2015-4016584,price!!!
63286,CHEVROLET,AVEO,172000000,HỒ CHÍ MINH,CŨ,2014,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-aveo-lt-1.5-mt-2014-4016572,price!!!
63288,HYUNDAI,ELANTRA,435000000,HÀ NAM,CŨ,2019,NÂU,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2019-4016651,price!!!
63296,HYUNDAI,ELANTRA,395000000,ĐÀ NẴNG,CŨ,2018,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2018-4016761,price!!!
63297,FORD,EVEREST,275000000,HÀ NỘI,CŨ,2005,-,XÁM,SỐ TAY,0,https://bonbanh.com/xe-ford-everest-2.5l-4x2-mt-2005-4016693,price!!!
63305,HYUNDAI,SONATA,40000000,HỒ CHÍ MINH,CŨ,1991,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-sonata-1.8-mt-1991-4016658,price!!!
63311,HONDA,CIVIC,218000000,THANH HÓA,CŨ,2008,NHIỀU MÀU,ĐEN,SỐ TAY,218,https://bonbanh.com/xe-honda-civic-1.8-mt-2008-4016120,price!!!
63323,KIA,MORNING,162000000,THANH HÓA,CŨ,2015,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2015-4016204,price!!!
63324,TOYOTA,CAMRY,980000000,PHÚ THỌ,CŨ,2012,ĐEN,ĐEN,TỰ ĐỘNG,50000,https://bonbanh.com/xe-toyota-camry-se-2.5-2012-3853367,price!!!
63325,KIA,MORNING,265000000,HẢI DƯƠNG,CŨ,2011,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4016209,price!!!
63336,JAGUAR,F-PACE,3299000000,HÀ NỘI,MỚI,2020,KEM,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-jaguar-f-pace-prestige-2020-4017169,model not in brand
63357,KIA,MORNING,182000000,TÂY NINH,CŨ,2015,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-si-mt-2015-4016858,price!!!
63368,KIA,MORNING,155000000,HÀ TĨNH,CŨ,2013,ĐEN,GHI,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2013-4010897,price!!!
63373,KIA,MORNING,112000000,BẮC GIANG,CŨ,2011,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4012285,price!!!
63375,TOYOTA,VIOS,295000000,NINH BÌNH,CŨ,2008,MÀU KHÁC,XANH,TỰ ĐỘNG,10656,https://bonbanh.com/xe-toyota-vios-1.5g-2008-3845670,price!!!
63376,HYUNDAI,I10,305000000,HÀ NỘI,CŨ,2014,NHIỀU MÀU,VÀNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-at-2014-4010646,price!!!
63377,DAEWOO,LACETTI,126000000,LẠNG SƠN,CŨ,2009,ĐEN,ĐEN,SỐ TAY,140000,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4012286,price!!!
63378,FORD,RANGER,455000000,QUẢNG BÌNH,CŨ,2015,NHIỀU MÀU,BẠC,TỰ ĐỘNG,82000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2015-3933709,price!!!
63384,TOYOTA,INNOVA,176000000,HÀ NỘI,CŨ,2010,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0-mt-2010-4010247,price!!!
63385,TOYOTA,COROLLA ALTIS,128000000,SÓC TRĂNG,CŨ,2003,KEM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-corolla_altis-1.3j-mt-2003-4010771,price!!!
63386,MERCEDES BENZ,CLA CLASS,1550000000,HỒ CHÍ MINH,CŨ,2015,ĐEN,ĐEN,TỰ ĐỘNG,50000,https://bonbanh.com/xe-mercedes_benz-cla_class-cla-45-amg-4matic-2015-4010744,price!!!
63391,MERCEDES BENZ,C CLASS,1150000000,HỒ CHÍ MINH,CŨ,2020,NÂU,ĐEN,TỰ ĐỘNG,8000,https://bonbanh.com/xe-mercedes_benz-c_class-c180-2020-4010778,price!!!
63404,SUZUKI,SUPER CARRY TRUCK,120000000,BẮC GIANG,CŨ,2011,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2011-4010630,price!!!
63407,TOYOTA,COROLLA,85000000,ĐỒNG NAI,CŨ,1998,NHIỀU MÀU,XANH,SỐ TAY,1234,https://bonbanh.com/xe-toyota-corolla-gli-1.6-mt-1998-4010606,price!!!
63409,KIA,MORNING,115000000,HÀ NỘI,CŨ,2011,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4010617,price!!!
63413,KIA,MORNING,140000000,BẮC GIANG,CŨ,2012,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-sx-1.1-mt-sport-2012-4010839,price!!!
63420,KIA,MORNING,190000000,THÁI NGUYÊN,CŨ,2016,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2016-4010850,price!!!
63422,TOYOTA,VIOS,318000000,BẾN TRE,CŨ,2017,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-2017-4010266,price!!!
63426,KIA,MORNING,225000000,THÁI BÌNH,CŨ,2018,NÂU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2018-4010302,price!!!
63430,TOYOTA,VIOS,353000000,CẦN THƠ,CŨ,2018,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2018-4010317,price!!!
63432,HYUNDAI,I10,170000000,BẮC GIANG,CŨ,2014,NÂU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2014-4010316,price!!!
63437,KIA,MORNING,130000000,HẢI DƯƠNG,CŨ,2010,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-sportpack-2010-4010480,price!!!
63443,KIA,CERATO,380000000,QUẢNG BÌNH,CŨ,2017,GHI,TRẮNG,SỐ TAY,79000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2017-4010514,price!!!
63448,FORD,ECOSPORT,339000000,HÀ NỘI,CŨ,2015,ĐEN,XÁM,SỐ TAY,69000,https://bonbanh.com/xe-ford-ecosport-trend-1.5l-mt-2015-3846450,price!!!
63452,MITSUBISHI,PAJERO,115000000,QUẢNG NGÃI,CŨ,2000,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-pajero-3.0-2000-4010526,price!!!
63457,TOYOTA,CAMRY,370000000,HẢI PHÒNG,CŨ,2010,ĐEN,ĐEN,TỰ ĐỘNG,15000,https://bonbanh.com/xe-toyota-camry-2.4g-2010-4003500,price!!!
63465,HYUNDAI,GRAND STAREX,750000000,HỒ CHÍ MINH,CŨ,2013,GHI,ĐEN,SỐ TAY,85000,https://bonbanh.com/xe-hyundai-grand_starex-2.4-mt-2013-4011628,price!!!
