,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
40814,FORD,RANGER,602000000,,CŨ,2020,,,SỐ SÀN,8000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/90096754.htm,price!!!
40815,FORD,RANGER,625000000,,CŨ,2019,,,TỰ ĐỘNG,28000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/89872854.htm,price!!!
40846,HYUNDAI,ACCENT,383000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90062860.htm,price!!!
40861,TOYOTA,INNOVA,325000000,HÀ NỘI,CŨ,2015,GHI,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0e-2015-4121639,price!!!
40864,FORD,MUSTANG,3333000000,HÀ NỘI,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-mustang-2.3-ecoboost-premium-fastback-2021-3866604,price!!!
40878,MERCEDES BENZ,E CLASS,2950000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2021-4092895,price!!!
40884,KIA,MORNING,118000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-thanh-pho-ninh-binh-ninh-binh/90095798.htm,price!!!
40886,KIA,CERATO,248000000,,CŨ,2010,,,SỐ SÀN,8500,https://xe.chotot.com/mua-ban-oto-huyen-thuan-thanh-bac-ninh/90095762.htm,price!!!
40895,TOYOTA,INNOVA,679000000,,CŨ,2021,,,SỐ SÀN,16000,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/89398355.htm,price!!!
40898,CHEVROLET,COLORADO,448000000,HỒ CHÍ MINH,CŨ,2017,-,XÁM,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x2-mt-2017-4121990,price!!!
40904,TOYOTA,VIOS,389000000,BẮC NINH,CŨ,2015,ĐEN,BẠC,TỰ ĐỘNG,65666,https://bonbanh.com/xe-toyota-vios-1.5g-2015-4121999,price!!!
40907,TOYOTA,ZACE,100000000,HÀ NỘI,CŨ,2004,GHI,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-zace-dx-2004-4122028,price!!!
40909,FORD,RANGER,550000000,,CŨ,2017,,,TỰ ĐỘNG,47000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/89018109.htm,price!!!
40910,KIA,DÒNG KHÁC,5000000,,CŨ,2014,,,SỐ SÀN,87400,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/87994223.htm,price!!!
40912,KIA,MORNING,295000000,,CŨ,2011,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/90097374.htm,price!!!
40924,KIA,MORNING,115000000,PHÚ THỌ,CŨ,2011,ĐEN,VÀNG,SỐ TAY,280000,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4120883,price!!!
40932,FORD,RANGER,1202000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4069366,price!!!
40933,FORD,TRANSIT,750000000,NAM ĐỊNH,CŨ,2019,NÂU,ĐEN,SỐ TAY,210000,https://bonbanh.com/xe-ford-transit-limousine-2019-4121633,price!!!
40936,MITSUBISHI,GRANDIS,148000000,HỒ CHÍ MINH,CŨ,2008,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-mitsubishi-grandis-2.4-at-2008-4121630,price!!!
40940,KIA,K3,375000000,ĐÀ NẴNG,CŨ,2016,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-k3-1.6-mt-2016-4121665,price!!!
40949,KIA,CARENS,258000000,HÀ NỘI,CŨ,2013,ĐEN,BẠC,SỐ TAY,100000,https://bonbanh.com/xe-kia-carens-exmt-2013-4121730,price!!!
40951,TOYOTA,INNOVA,235000000,NGHỆ AN,CŨ,2010,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2010-4121693,price!!!
40970,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/88301165.htm,price!!!
40976,MITSUBISHI,PAJERO,298000000,HỒ CHÍ MINH,CŨ,2004,NHIỀU MÀU,GHI,SỐ TAY,170000,https://bonbanh.com/xe-mitsubishi-pajero-3.0-2004-4121769,price!!!
40984,MERCEDES BENZ,C CLASS,1250000000,HỒ CHÍ MINH,CŨ,2019,ĐEN,TRẮNG,TỰ ĐỘNG,31000,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2019-4121637,price!!!
40997,FORD,RANGER,675000000,,CŨ,2015,,,TỰ ĐỘNG,89000,https://xe.chotot.com/mua-ban-oto-thanh-pho-da-lat-lam-dong/89655169.htm,price!!!
40999,KIA,MORNING,158000000,,CŨ,2013,,,SỐ SÀN,6856,https://xe.chotot.com/mua-ban-oto-thi-xa-bim-son-thanh-hoa/89557138.htm,price!!!
41006,HYUNDAI,GRAND I10,77000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89953168.htm,price!!!
41013,DAEWOO,LACETTI,165000000,GIA LAI,CŨ,2007,NHIỀU MÀU,GHI,SỐ TAY,134124,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2007-4122286,price!!!
41027,HYUNDAI,I10,160000000,ĐĂK LĂK,CŨ,2015,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2015-4121834,price!!!
41035,VINFAST,LUX,88100000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-phan-thiet-binh-thuan/81397682.htm,price!!!
41036,HYUNDAI,ELANTRA,115000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89952692.htm,price!!!
41043,TOYOTA,FORTUNER,8,,CŨ,2017,,,TỰ ĐỘNG,19000,https://xe.chotot.com/mua-ban-oto-quan-le-chan-hai-phong/90099313.htm,price!!!
41049,MAZDA,626,74000000,HÀ NỘI,CŨ,1999,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-mazda-626-1.8-mt-1999-4122083,price!!!
41054,TOYOTA,COROLLA ALTIS,240000000,HẢI DƯƠNG,CŨ,2008,GHI,ĐEN,SỐ TAY,150000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2008-4122062,price!!!
41056,KIA,MORNING,120000000,PHÚ THỌ,CŨ,2011,NHIỀU MÀU,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4122103,price!!!
41072,FORD,RANGER,695000000,,CŨ,2015,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-binh-long-binh-phuoc/90023399.htm,price!!!
41079,CHEVROLET,SPARK,118000000,,CŨ,2013,,,SỐ SÀN,75200,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/90100337.htm,price!!!
41088,TOYOTA,HILUX,835000000,HÀ NỘI,CŨ,2019,ĐEN,TRẮNG,TỰ ĐỘNG,30000,https://bonbanh.com/xe-toyota-hilux-2.8g-4x4-at-2019-4099773,price!!!
41093,DAEWOO,MATIZ,46000000,BÌNH DƯƠNG,CŨ,2004,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2004-4122367,price!!!
41095,FORD,RANGER,1202000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4122352,price!!!
41107,HYUNDAI,GETZ,130000000,BẮC NINH,CŨ,2010,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2010-4122411,price!!!
41112,HONDA,ACCORD,66000000,VĨNH LONG,CŨ,1993,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-honda-accord-2.0-mt-1993-4122390,price!!!
41113,KIA,MORNING,142000000,NGHỆ AN,CŨ,2014,ĐỎ,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-van-1.0-mt-2014-4122150,price!!!
41116,TOYOTA,INNOVA,325000000,BÌNH DƯƠNG,CŨ,2015,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0mt-2015-4122169,price!!!
41128,KIA,MORNING,252000000,,CŨ,2019,,,SỐ SÀN,5000,https://xe.chotot.com/mua-ban-oto-huyen-dien-chau-nghe-an/90100853.htm,price!!!
41131,KIA,MORNING,329000000,,CŨ,2017,,,TỰ ĐỘNG,45000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90079739.htm,price!!!
41143,SUZUKI,SUPER CARRY TRUCK,42000000,THÁI BÌNH,CŨ,2011,NÂU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2011-4122497,price!!!
41147,NISSAN,BLUEBIRD,43000000,,CŨ,1993,,,SỐ SÀN,11223,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/90101564.htm,price!!!
41149,DAEWOO,LACETTI,145000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-viet-yen-bac-giang/90101674.htm,price!!!
41155,TOYOTA,HILUX,500,,CŨ,2015,,,SỐ SÀN,12000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-nghe-an/90102076.htm,price!!!
41167,TOYOTA,CAMRY,89000000,HỒ CHÍ MINH,CŨ,1996,NÂU,VÀNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-camry-le-2.2-at-1996-4122510,price!!!
41172,KIA,SORENTO,1290000000,,CŨ,2021,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89501182.htm,price!!!
41175,TOYOTA,CAMRY,24000000,,CŨ,1987,,,SỐ SÀN,3939,https://xe.chotot.com/mua-ban-oto-thi-xa-duyen-hai-tra-vinh/90102749.htm,price!!!
41177,TOYOTA,INNOVA,189000000,,CŨ,2008,,,SỐ SÀN,35,https://xe.chotot.com/mua-ban-oto-huyen-duong-minh-chau-tay-ninh/90103562.htm,price!!!
41205,CHEVROLET,CAPTIVA,225000000,,CŨ,2009,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-kinh-mon-hai-duong/90105694.htm,price!!!
41210,TOYOTA,FORTUNER,365000000,,CŨ,2017,,,SỐ SÀN,151000,https://xe.chotot.com/mua-ban-oto-thanh-pho-cao-lanh-dong-thap/90105847.htm,price!!!
41213,TOYOTA,INNOVA,230000000,,CŨ,2008,,,SỐ SÀN,3700,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/90106115.htm,price!!!
41216,TOYOTA,VIOS,358000000,,CŨ,2018,,,SỐ SÀN,43000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/89162306.htm,price!!!
41224,KIA,MORNING,279000000,,CŨ,2015,,,TỰ ĐỘNG,55000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/85974488.htm,price!!!
41229,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90108221.htm,price!!!
41231,VINFAST,LUX,1118480000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hai-an-hai-phong/90108346.htm,price!!!
41241,PORSCHE,PANAMERA,2690000000,,CŨ,2014,,,BÁN TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/90109307.htm,price!!!
41251,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-gia-nghia-dak-nong/90109949.htm,price!!!
41253,HYUNDAI,ACCENT,395000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-cao-lanh-dong-thap/88937740.htm,price!!!
41254,HONDA,CITY,565,,CŨ,2021,,,TỰ ĐỘNG,2586,https://xe.chotot.com/mua-ban-oto-huyen-doan-hung-phu-tho/90093816.htm,price!!!
41255,MITSUBISHI,PAJERO,100000000,,CŨ,2001,,,SỐ SÀN,170000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90094973.htm,price!!!
41259,BMW,3 SERIES,1450000000,,CŨ,2017,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/90086198.htm,price!!!
41260,HYUNDAI,GRAND I10,395000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/88951968.htm,price!!!
41266,MERCEDES BENZ,GLC,1799000000,HỒ CHÍ MINH,CŨ,2021,ĐEN,TRẮNG,TỰ ĐỘNG,500,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-3814334,price!!!
41285,KIA,MORNING,309000000,,CŨ,2016,,,TỰ ĐỘNG,41000,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/89677570.htm,price!!!
41286,TOYOTA,INNOVA,375,,CŨ,2015,,,SỐ SÀN,125,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90080497.htm,price!!!
41287,HYUNDAI,KONA,119000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89952895.htm,price!!!
41288,TOYOTA,INNOVA,235000000,HÀ NỘI,CŨ,2008,NÂU,BẠC,SỐ TAY,140000,https://bonbanh.com/xe-toyota-innova-g-2008-4120109,price!!!
41301,TOYOTA,COROLLA,105000000,,CŨ,1992,,,SỐ SÀN,200000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/90080582.htm,price!!!
41308,TOYOTA,PRADO,530000000,,CŨ,2008,,,TỰ ĐỘNG,88888,https://xe.chotot.com/mua-ban-oto-huyen-hoai-duc-ha-noi/89860500.htm,price!!!
41310,HÃNG KHÁC,DÒNG KHÁC,139000000,,CŨ,2017,,,SỐ SÀN,79000,https://xe.chotot.com/mua-ban-oto-huyen-le-thuy-quang-binh/90081394.htm,price!!!
41315,KIA,MORNING,175000000,HÀ NỘI,CŨ,2007,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-slx-1.0-at-2007-3860951,price!!!
41318,KIA,PRIDE,65000000,HÀ NỘI,CŨ,2002,NHIỀU MÀU,ĐỎ,SỐ TAY,10000,https://bonbanh.com/xe-kia-pride-cd5-2002-4121090,price!!!
41322,CHEVROLET,COLORADO,450000000,HÀ NỘI,CŨ,2017,NHIỀU MÀU,ĐEN,SỐ TAY,48000,https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x4-mt-2017-4095119,price!!!
41339,TOYOTA,CAMRY,158000000,,CŨ,2000,,,SỐ SÀN,50000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/90081562.htm,price!!!
41344,HYUNDAI,GETZ,210000000,,CŨ,2009,,,TỰ ĐỘNG,75000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-yen-vinh-phuc/88626824.htm,price!!!
41379,HÃNG KHÁC,DÒNG KHÁC,75000000,,CŨ,2010,,,SỐ SÀN,50000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-long-vinh-long/90077899.htm,price!!!
41382,KIA,DÒNG KHÁC,345000000,,CŨ,2014,,,SỐ SÀN,204484,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90077965.htm,price!!!
41384,FORD,RANGER,1155000000,,CŨ,2019,,,TỰ ĐỘNG,28000,https://xe.chotot.com/mua-ban-oto-thanh-pho-da-lat-lam-dong/90078111.htm,price!!!
41401,TOYOTA,CAMRY,429000000,HÀ NAM,CŨ,2010,ĐEN,ĐEN,TỰ ĐỘNG,110000,https://bonbanh.com/xe-toyota-camry-2.0e-2010-4119942,price!!!
41408,FORD,RANGER,1120000000,HÀ NỘI,CŨ,2019,ĐEN,XANH,TỰ ĐỘNG,33000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2019-4105688,price!!!
41411,HYUNDAI,GRAND I10,83000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89918318.htm,price!!!
41412,MITSUBISHI,LANCER,180000000,,CŨ,2000,,,SỐ SÀN,123000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/90078304.htm,price!!!
41420,HÃNG KHÁC,DÒNG KHÁC,147000000,,CŨ,2017,,,SỐ SÀN,37000,https://xe.chotot.com/mua-ban-oto-huyen-tam-binh-vinh-long/90079316.htm,price!!!
41428,TOYOTA,VIOS,290000000,HÀ NỘI,CŨ,2010,VÀNG,ĐEN,TỰ ĐỘNG,99000,https://bonbanh.com/xe-toyota-vios-1.5g-2010-4055370,price!!!
41440,TOYOTA,HILUX,913000000,HÀ NỘI,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-hilux-2.8l-4x4-at-2021-4003048,price!!!
41451,SUZUKI,DÒNG KHÁC,85000000,,CŨ,2002,,,SỐ SÀN,266666,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/88195088.htm,price!!!
41479,KIA,MORNING,140000000,,CŨ,2010,,,SỐ SÀN,160000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-yen-vinh-phuc/88626937.htm,price!!!
41480,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/88186628.htm,price!!!
41484,HÃNG KHÁC,DÒNG KHÁC,235000000,,CŨ,2016,,,SỐ SÀN,125000,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/89809024.htm,price!!!
41498,BMW,3 SERIES,389000000,HÀ NỘI,CŨ,2011,KEM,CÁT,TỰ ĐỘNG,80000,https://bonbanh.com/xe-bmw-3_series-320i-2011-4073106,price!!!
41500,HONDA,CIVIC,548000000,HỒ CHÍ MINH,CŨ,2017,ĐEN,ĐỎ,TỰ ĐỘNG,49000,https://bonbanh.com/xe-honda-civic-1.8-e-2017-4120251,price!!!
41503,MERCEDES BENZ,E CLASS,1750000000,HÀ NỘI,CŨ,2019,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e200-2019-4113290,price!!!
41504,KIA,MORNING,130000000,VĨNH PHÚC,CŨ,2011,NHIỀU MÀU,BẠC,SỐ TAY,110000,https://bonbanh.com/xe-kia-morning-sx-1.1-mt-sport-2011-4120248,price!!!
41509,HYUNDAI,CLICK,135000000,THỪA THIÊN HUẾ,CŨ,2008,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-click-1.4-mt-2008-4120270,price!!!
41522,FORD,ECOSPORT,368000000,,CŨ,2017,,,SỐ SÀN,66000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vi-thanh-hau-giang/90085862.htm,price!!!
41546,FORD,RANGER,616000000,HÀ NỘI,MỚI,2021,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-3585183,price!!!
41547,MITSUBISHI,ATTRAGE,356000000,LÀO CAI,MỚI,2021,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2021-3959062,price!!!
41549,TOYOTA,VIOS,157000000,,CŨ,2009,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-long-vinh-long/88270597.htm,price!!!
41550,MERCEDES BENZ,C CLASS,1180,,CŨ,2018,,,TỰ ĐỘNG,21000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90086194.htm,price!!!
41551,AUDI,A7,1450000,,CŨ,2014,,,TỰ ĐỘNG,47000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90086236.htm,price!!!
41556,HYUNDAI,KONA,180000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hai-an-hai-phong/88859183.htm,price!!!
41565,FORD,RANGER,650000000,HÀ NỘI,MỚI,2021,-,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-3768122,price!!!
41568,TOYOTA,LAND CRUISER,4060000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-4002123,price!!!
41571,FORD,FOCUS,199000000,THÁI NGUYÊN,CŨ,2009,KEM,ĐEN,SỐ TAY,18,https://bonbanh.com/xe-ford-focus-1.8-mt-2009-4120626,price!!!
41583,FORD,EXPLORER,1950000000,BÀ RỊA VŨNG TÀU,CŨ,2017,KEM,TRẮNG,TỰ ĐỘNG,14000,https://bonbanh.com/xe-ford-explorer-limited-2.3l-ecoboost-2017-4121112,price!!!
41588,KIA,MORNING,242000000,,CŨ,2018,,,SỐ SÀN,42393,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90083986.htm,price!!!
41590,MERCEDES BENZ,C CLASS,1250000000,,CŨ,2017,,,TỰ ĐỘNG,59000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/86554214.htm,price!!!
41596,TOYOTA,ZACE,230000000,,CŨ,2005,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/90084216.htm,price!!!
41597,KIA,MORNING,90000000,,CŨ,2008,,,SỐ SÀN,65,https://xe.chotot.com/mua-ban-oto-huyen-nam-dan-nghe-an/90084568.htm,price!!!
41628,ISUZU,MU X,540000000,,CŨ,2016,,,SỐ SÀN,68000,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90085428.htm,price!!!
41629,PEUGEOT,405,45000000,,CŨ,1990,,,SỐ SÀN,20000,https://xe.chotot.com/mua-ban-oto-huyen-duc-trong-lam-dong/89835045.htm,price!!!
41635,HYUNDAI,I10,195000000,HÀ NỘI,CŨ,2015,TRẮNG,TRẮNG,SỐ TAY,132901,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2015-4120902,price!!!
41643,TOYOTA,VIOS,298000000,HÀ NỘI,CŨ,2016,KEM,ĐEN,SỐ TAY,70000,https://bonbanh.com/xe-toyota-vios-1.5e-2016-4113036,price!!!
41646,FORD,RANGER,485000000,HÀ NỘI,CŨ,2018,NHIỀU MÀU,VÀNG,SỐ TAY,56000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2018-4120793,price!!!
41648,MINI,COOPER,525000000,HÀ NỘI,CŨ,2009,ĐỎ,ĐEN,TỰ ĐỘNG,82222,https://bonbanh.com/xe-mini-cooper-s-2009-3944113,price!!!
41650,MERCEDES BENZ,S CLASS,999000000,HỒ CHÍ MINH,CŨ,2008,ĐEN,ĐEN,TỰ ĐỘNG,102000,https://bonbanh.com/xe-mercedes_benz-s_class-s63-amg-2008-4104788,price!!!
41653,DAEWOO,LACETTI,145000000,HÒA BÌNH,CŨ,2009,XÁM,ĐEN,SỐ TAY,140000,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4120808,price!!!
41655,MITSUBISHI,ATTRAGE,356000000,LÀO CAI,MỚI,2021,-,XÁM,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2021-3959061,price!!!
41661,FORD,RANGER,606000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/88470319.htm,price!!!
41663,TOYOTA,INNOVA,263000000,,CŨ,2013,,,SỐ SÀN,101000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/89969923.htm,price!!!
41667,FORD,RANGER,616000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/89769950.htm,price!!!
41669,DAEWOO,MATIZ,128000000,,CŨ,2007,,,TỰ ĐỘNG,110000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90087420.htm,price!!!
41670,MITSUBISHI,PAJERO SPORT,540000000,,CŨ,2017,,,SỐ SÀN,52000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89307311.htm,price!!!
41675,TOYOTA,HILUX,835000000,HÀ NỘI,CŨ,2019,GHI,ĐEN,TỰ ĐỘNG,40000,https://bonbanh.com/xe-toyota-hilux-2.8g-4x4-at-2019-4116630,price!!!
41680,FORD,RANGER,629000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4096294,price!!!
41686,MERCEDES BENZ,GLC,1777000000,HỒ CHÍ MINH,CŨ,2021,KEM,XÁM,TỰ ĐỘNG,1100,https://bonbanh.com/xe-mercedes_benz-glc-200-2021-3793881,price!!!
41703,CHEVROLET,COLORADO,425000000,VĨNH PHÚC,CŨ,2017,GHI,TRẮNG,SỐ TAY,65000,https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x4-mt-2017-3945066,price!!!
41707,LANDROVER,RANGE ROVER,4790000000,HÀ NỘI,CŨ,2016,ĐEN,TRẮNG,TỰ ĐỘNG,30000,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2016-4095872,price!!!
41710,FORD,RANGER,675000000,,CŨ,2015,,,TỰ ĐỘNG,89000,https://xe.chotot.com/mua-ban-oto-thanh-pho-sa-dec-dong-thap/89654812.htm,price!!!
41715,FORD,RANGER,425000000,,CŨ,2015,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89696286.htm,price!!!
41727,MERCEDES BENZ,E CLASS,2596000000,HỒ CHÍ MINH,CŨ,2020,ĐEN,TRẮNG,TỰ ĐỘNG,15000,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2020-4038019,price!!!
41728,MERCEDES BENZ,C CLASS,1799000000,HỒ CHÍ MINH,CŨ,2020,NÂU,TRẮNG,TỰ ĐỘNG,15000,https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2020-4037215,price!!!
41736,FORD,FOCUS,198000000,,CŨ,2010,,,SỐ SÀN,165000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/88398510.htm,price!!!
41741,FORD,RANGER,445000000,,CŨ,2016,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/90089389.htm,price!!!
41746,HÃNG KHÁC,DÒNG KHÁC,139000000,,CŨ,2017,,,SỐ SÀN,79000,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/90089679.htm,price!!!
