,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
38472,KIA,CERATO,386000000,HÀ NỘI,CŨ,2016,KEM,ĐEN,SỐ TAY,65000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2016-4120105,price!!!
38475,MAZDA,BT50,385000000,HẢI DƯƠNG,CŨ,2016,-,XÁM,SỐ TAY,0,https://bonbanh.com/xe-mazda-bt50-2.2l-4x4-mt-2016-4119475,price!!!
38481,BMW,5 SERIES,830000000,,CŨ,2013,,,TỰ ĐỘNG,68000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/89898592.htm,price!!!
38486,MERCEDES BENZ,C CLASS,1199000000,,CŨ,2020,,,TỰ ĐỘNG,20000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/89942950.htm,price!!!
38487,VINFAST,LUX,660000000,,CŨ,2020,,,TỰ ĐỘNG,22222,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-nghe-an/90117895.htm,price!!!
38505,MERCEDES BENZ,E CLASS,2600000000,HÀ NỘI,CŨ,2020,ĐEN,TRẮNG,TỰ ĐỘNG,8000,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2020-4119327,price!!!
38506,MITSUBISHI,ATTRAGE,235000000,HÀ NỘI,CŨ,2016,ĐEN,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2016-4119363,price!!!
38515,CHEVROLET,CAPTIVA,225000000,,CŨ,2009,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-kinh-mon-hai-duong/90105694.htm,price!!!
38518,FORD,RANGER,578000000,,CŨ,2019,,,SỐ SÀN,30000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/90104359.htm,price!!!
38519,FORD,RANGER,539000000,,CŨ,2018,,,SỐ SÀN,74000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90104418.htm,price!!!
38527,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3904017,price!!!
38528,VINFAST,LUX A 2.0,681000000,HÀ NỘI,MỚI,2021,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-3879499,price!!!
38555,TOYOTA,VIOS,385000000,,CŨ,2019,,,SỐ SÀN,35000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/88788497.htm,price!!!
38558,MERCEDES BENZ,S CLASS,4599000000,,CŨ,2016,,,TỰ ĐỘNG,30000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90060490.htm,price!!!
38560,KIA,SORENTO,999000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/89250865.htm,price!!!
38565,BMW,7 SERIES,2360000000,HỒ CHÍ MINH,CŨ,2016,NÂU,ĐEN,TỰ ĐỘNG,50000,https://bonbanh.com/xe-bmw-7_series-730li-2016-4119565,price!!!
38586,BMW,3 SERIES,389000000,HÀ NỘI,CŨ,2011,KEM,CÁT,TỰ ĐỘNG,80000,https://bonbanh.com/xe-bmw-3_series-320i-2011-4073106,price!!!
38593,TOYOTA,INNOVA,665000000,,CŨ,2017,,,TỰ ĐỘNG,48000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88936711.htm,price!!!
38609,TOYOTA,CAMRY,280000000,HÀ NỘI,CŨ,2006,KEM,ĐEN,SỐ TAY,12000,https://bonbanh.com/xe-toyota-camry-2.4g-2006-3839729,price!!!
38610,TOYOTA,VIOS,290000000,HÀ NỘI,CŨ,2010,VÀNG,ĐEN,TỰ ĐỘNG,99000,https://bonbanh.com/xe-toyota-vios-1.5g-2010-4055370,price!!!
38613,HONDA,CIVIC,548000000,HỒ CHÍ MINH,CŨ,2017,ĐEN,ĐỎ,TỰ ĐỘNG,49000,https://bonbanh.com/xe-honda-civic-1.8-e-2017-4120251,price!!!
38620,AUDI,Q7,680000000,HÀ NỘI,CŨ,2010,XÁM,ĐEN,TỰ ĐỘNG,70000,https://bonbanh.com/xe-audi-q7-s-line-3.6-at-2010-4110133,price!!!
38633,DAEWOO,LACETTI,140000000,HÀ NỘI,CŨ,2009,KEM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-3894825,price!!!
38639,HYUNDAI,ACCENT,383000000,,CŨ,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90062860.htm,price!!!
38645,KIA,CERATO,448000000,,CŨ,2019,,,SỐ SÀN,40000,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/89889549.htm,price!!!
38648,HONDA,CITY,565,,CŨ,2021,,,TỰ ĐỘNG,2586,https://xe.chotot.com/mua-ban-oto-huyen-doan-hung-phu-tho/90093816.htm,price!!!
38660,DAEWOO,LACETTI,158000000,HÀ NỘI,CŨ,2009,GHI,BẠC,SỐ TAY,96000,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4108409,price!!!
38679,CHEVROLET,SPARK,158000000,,CŨ,2012,,,TỰ ĐỘNG,1000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/87469655.htm,price!!!
38681,TOYOTA,FORTUNER,495000000,,CŨ,2015,,,TỰ ĐỘNG,5000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/90094994.htm,price!!!
38682,MITSUBISHI,PAJERO,100000000,,CŨ,2001,,,SỐ SÀN,170000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/90094973.htm,price!!!
38684,KIA,MORNING,242000000,,CŨ,2018,,,SỐ SÀN,40000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90003200.htm,price!!!
38685,FORD,RANGER,630000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90095195.htm,price!!!
38686,KIA,MORNING,175000000,HÀ NỘI,CŨ,2007,ĐEN,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-slx-1.0-at-2007-3860951,price!!!
38687,MERCEDES BENZ,E CLASS,1230000000,HÀ NỘI,CŨ,2014,ĐEN,TRẮNG,TỰ ĐỘNG,68000,https://bonbanh.com/xe-mercedes_benz-e_class-e400-amg-2014-3747067,price!!!
38690,LANDROVER,RANGE ROVER,9500000000,HÀ NỘI,MỚI,2021,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-3.0-i6-2021-3889086,price!!!
38706,FORD,RANGER,579000000,HẢI DƯƠNG,MỚI,2021,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-3842330,price!!!
38716,FORD,RANGER,539000000,,CŨ,2018,,,SỐ SÀN,74000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90094054.htm,price!!!
38718,FORD,RANGER,1155000000,,CŨ,2019,,,TỰ ĐỘNG,28000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90072105.htm,price!!!
38720,KIA,K3,355000000,,CŨ,2016,,,SỐ SÀN,123,https://xe.chotot.com/mua-ban-oto-huyen-an-lao-hai-phong/88903980.htm,price!!!
38723,FORD,RANGER,1219000000,HẢI DƯƠNG,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-3696511,price!!!
38730,TOYOTA,AVANZA,345000000,PHÚ THỌ,CŨ,2018,NÂU,BẠC,SỐ TAY,35689,https://bonbanh.com/xe-toyota-avanza-1.3-mt-2018-4120214,price!!!
38742,LANDROVER,RANGE ROVER,4750000000,HÀ NỘI,CŨ,2016,ĐEN,TRẮNG,TỰ ĐỘNG,32000,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2016-4114236,price!!!
38749,FORD,RANGER,630000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/90092741.htm,price!!!
38750,HYUNDAI,GRAND I10,395000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/88951968.htm,price!!!
38758,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/88833453.htm,price!!!
38766,KIA,MORNING,130000000,VĨNH PHÚC,CŨ,2011,NHIỀU MÀU,BẠC,SỐ TAY,110000,https://bonbanh.com/xe-kia-morning-sx-1.1-mt-sport-2011-4120248,price!!!
38770,HYUNDAI,CLICK,135000000,THỪA THIÊN HUẾ,CŨ,2008,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-click-1.4-mt-2008-4120270,price!!!
38774,MERCEDES BENZ,GLC,1740000000,,CŨ,2020,,,TỰ ĐỘNG,25000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90093298.htm,price!!!
38784,KIA,CERATO,248000000,,CŨ,2010,,,SỐ SÀN,8500,https://xe.chotot.com/mua-ban-oto-huyen-thuan-thanh-bac-ninh/90095762.htm,price!!!
38786,KIA,MORNING,118000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-thanh-pho-ninh-binh-ninh-binh/90095798.htm,price!!!
38795,KIA,DÒNG KHÁC,5000000,,CŨ,2014,,,SỐ SÀN,87400,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/87994223.htm,price!!!
38801,KIA,MORNING,295000000,,CŨ,2011,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/90097374.htm,price!!!
38809,NISSAN,SUNNY,285000000,,CŨ,2017,,,SỐ SÀN,700000,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/90097619.htm,price!!!
38815,FORD,RANGER,602000000,,CŨ,2020,,,SỐ SÀN,8000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/90096754.htm,price!!!
38819,FORD,RANGER,625000000,,CŨ,2019,,,TỰ ĐỘNG,28000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/89872854.htm,price!!!
38843,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/88301165.htm,price!!!
38846,KIA,MORNING,158000000,,CŨ,2013,,,SỐ SÀN,6856,https://xe.chotot.com/mua-ban-oto-thi-xa-bim-son-thanh-hoa/89557138.htm,price!!!
38849,FORD,RANGER,675000000,,CŨ,2015,,,TỰ ĐỘNG,89000,https://xe.chotot.com/mua-ban-oto-thanh-pho-da-lat-lam-dong/89655169.htm,price!!!
38850,HYUNDAI,GRAND I10,77000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89953168.htm,price!!!
38857,TOYOTA,FORTUNER,8,,CŨ,2017,,,TỰ ĐỘNG,19000,https://xe.chotot.com/mua-ban-oto-quan-le-chan-hai-phong/90099313.htm,price!!!
38860,FORD,RANGER,695000000,,CŨ,2015,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-binh-long-binh-phuoc/90023399.htm,price!!!
38866,VINFAST,LUX,88100000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-phan-thiet-binh-thuan/81397682.htm,price!!!
38870,HYUNDAI,ELANTRA,115000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89952692.htm,price!!!
38881,MERCEDES BENZ,E CLASS,1750000000,HÀ NỘI,CŨ,2019,NÂU,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-e_class-e200-2019-4113290,price!!!
38893,KIA,RIO,315000000,,CŨ,2016,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-thi-xa-huong-thuy-thua-thien-hue/90099781.htm,price!!!
38901,KIA,MORNING,329000000,,CŨ,2017,,,TỰ ĐỘNG,45000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90079739.htm,price!!!
38908,DAEWOO,LACETTI,145000000,,CŨ,2011,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-viet-yen-bac-giang/90101674.htm,price!!!
38909,NISSAN,BLUEBIRD,43000000,,CŨ,1993,,,SỐ SÀN,11223,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/90101564.htm,price!!!
38910,DAEWOO,LACETTI,152000000,,CŨ,2009,,,SỐ SÀN,125000,https://xe.chotot.com/mua-ban-oto-thanh-pho-ba-ria-ba-ria-vung-tau/90101697.htm,price!!!
38919,MITSUBISHI,XPANDER,418000000,HỒ CHÍ MINH,CŨ,2019,BẠC,NÂU,SỐ TAY,50000,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2019-4118547,price!!!
38921,KIA,PRIDE,64000000,LÂM ĐỒNG,CŨ,2001,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-pride-cd5-2001-4118755,price!!!
38924,DAEWOO,LACETTI,85000000,BẮC GIANG,CŨ,2004,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2004-4119230,price!!!
38928,TOYOTA,HILUX,500,,CŨ,2015,,,SỐ SÀN,12000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-nghe-an/90102076.htm,price!!!
38933,CHEVROLET,SPARK,118000000,,CŨ,2013,,,SỐ SÀN,75200,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/90100337.htm,price!!!
38942,HYUNDAI,GRAND STAREX,499000000,HÀ NỘI,CŨ,2014,KEM,BẠC,SỐ TAY,110000,https://bonbanh.com/xe-hyundai-grand_starex-2.5-mt-2014-4102737,price!!!
38960,FORD,RANGER,581000000,HÀ NỘI,MỚI,2021,ĐEN,CÁT,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4016177,price!!!
38961,FORD,RANGER,598000000,HỒ CHÍ MINH,CŨ,2020,GHI,GHI,SỐ TAY,8300,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2020-4088210,price!!!
38969,KIA,MORNING,252000000,,CŨ,2019,,,SỐ SÀN,5000,https://xe.chotot.com/mua-ban-oto-huyen-dien-chau-nghe-an/90100853.htm,price!!!
38984,FORD,RANGER,1290000000,HỒ CHÍ MINH,CŨ,2019,ĐEN,XÁM,TỰ ĐỘNG,30000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2019-4118492,price!!!
39012,KIA,MORNING,151000000,,CŨ,2010,,,SỐ SÀN,20000,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/90105379.htm,price!!!
39019,VOLVO,XC90,5450000000,HÀ NỘI,CŨ,2019,KEM,TRẮNG,TỰ ĐỘNG,23000,https://bonbanh.com/xe-volvo-xc90-excellence-2019-4102458,price!!!
39036,TOYOTA,CAMRY,24000000,,CŨ,1987,,,SỐ SÀN,3939,https://xe.chotot.com/mua-ban-oto-thi-xa-duyen-hai-tra-vinh/90102749.htm,price!!!
39037,KIA,SORENTO,1290000000,,CŨ,2021,,,TỰ ĐỘNG,12000,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89501182.htm,price!!!
39057,CHEVROLET,SPARK,68000000,THANH HÓA,CŨ,2009,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2009-4118574,price!!!
39065,KIA,MORNING,279000000,,CŨ,2015,,,TỰ ĐỘNG,55000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/85974488.htm,price!!!
39069,VINFAST,LUX,1118480000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hai-an-hai-phong/90108346.htm,price!!!
39070,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90108221.htm,price!!!
39075,KIA,MORNING,248000000,,CŨ,2019,,,SỐ SÀN,52000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/86943026.htm,price!!!
39117,TOYOTA,INNOVA,189000000,,CŨ,2008,,,SỐ SÀN,35,https://xe.chotot.com/mua-ban-oto-huyen-duong-minh-chau-tay-ninh/90103562.htm,price!!!
39129,KIA,SORENTO,1329000000,HỒ CHÍ MINH,MỚI,2021,GHI,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-signature-2.2-at-awd-2021-3799855,price!!!
39131,KIA,MORNING,328000000,HÀ NỘI,CŨ,2016,XÁM,ĐỎ,TỰ ĐỘNG,56000,https://bonbanh.com/xe-kia-morning-si-at-2016-3835631,price!!!
39132,KIA,MORNING,304000000,HỒ CHÍ MINH,MỚI,2021,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-mt-2021-2561286,price!!!
39141,TOYOTA,FORTUNER,365000000,,CŨ,2017,,,SỐ SÀN,151000,https://xe.chotot.com/mua-ban-oto-thanh-pho-cao-lanh-dong-thap/90105847.htm,price!!!
39146,TOYOTA,VIOS,225000000,,CŨ,2012,,,SỐ SÀN,123,https://xe.chotot.com/mua-ban-oto-huyen-chu-pah-gia-lai/90105875.htm,price!!!
39149,TOYOTA,INNOVA,230000000,,CŨ,2008,,,SỐ SÀN,3700,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/90106115.htm,price!!!
39152,TOYOTA,VIOS,358000000,,CŨ,2018,,,SỐ SÀN,43000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/89162306.htm,price!!!
39156,CHEVROLET,SPARK,239000000,VĨNH PHÚC,CŨ,2015,-,XANH,TỰ ĐỘNG,80000,https://bonbanh.com/xe-chevrolet-spark-ltz-1.0-at-zest-2015-4118477,price!!!
39186,FORD,RANGER,515000000,HÀ NỘI,CŨ,2018,ĐEN,VÀNG,SỐ TAY,35000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2018-4118751,price!!!
39187,MITSUBISHI,MIRAGE,250000000,ĐÀ NẴNG,CŨ,2018,-,TRẮNG,SỐ TAY,65000,https://bonbanh.com/xe-mitsubishi-mirage-1.2-mt-eco-2018-4117892,price!!!
39199,BMW,3 SERIES,600000000,HỒ CHÍ MINH,CŨ,2011,BẠC,TRẮNG,TỰ ĐỘNG,56105,https://bonbanh.com/xe-bmw-3_series-320i-2011-4119016,price!!!
39206,BMW,3 SERIES,1450000000,,CŨ,2017,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/90086198.htm,price!!!
39211,HÃNG KHÁC,DÒNG KHÁC,34000000,,CŨ,TRƯỚC NĂM 1980,,,TỰ ĐỘNG,200000,https://xe.chotot.com/mua-ban-oto-thanh-pho-nga-bay-hau-giang/88989217.htm,price!!!
39228,BMW,X5,380000000,HỒ CHÍ MINH,CŨ,2007,KEM,XANH,TỰ ĐỘNG,105000,https://bonbanh.com/xe-bmw-x5-3.0si-2007-3889433,price!!!
39233,DAEWOO,MATIZ,155000000,BÀ RỊA VŨNG TÀU,CŨ,2008,ĐEN,BẠC,TỰ ĐỘNG,90000,https://bonbanh.com/xe-daewoo-matiz-joy-0.8-at-2008-4099997,price!!!
39244,MERCEDES BENZ,E CLASS,2490000000,HÀ NỘI,CŨ,2020,NÂU,TRẮNG,TỰ ĐỘNG,18000,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2020-3939085,price!!!
39253,FORD,RANGER,445000000,,CŨ,2016,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/90089389.htm,price!!!
39268,KIA,SORENTO,999000000,QUẢNG NINH,MỚI,2021,KEM,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-sorento-luxury-2.5-at-2021-3556867,price!!!
39274,MITSUBISHI,TRITON,865000000,BÌNH THUẬN,MỚI,2021,ĐEN,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-mitsubishi-triton-4x4-at-mivec-premium-2021-3319522,price!!!
39275,DAEWOO,LACETTI,88000000,SƠN LA,CŨ,2004,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2004-4118688,price!!!
39277,TOYOTA,INNOVA,160000000,ĐÀ NẴNG,CŨ,2006,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-j-2006-4118694,price!!!
39283,MITSUBISHI,TRITON,800000000,HÀ NỘI,CŨ,2020,ĐEN,XÁM,TỰ ĐỘNG,15000,https://bonbanh.com/xe-mitsubishi-triton-4x4-at-mivec-premium-2020-4110598,price!!!
39293,KIA,MORNING,90000000,,CŨ,2008,,,SỐ SÀN,65,https://xe.chotot.com/mua-ban-oto-huyen-nam-dan-nghe-an/90084568.htm,price!!!
39295,TOYOTA,ZACE,230000000,,CŨ,2005,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/90084216.htm,price!!!
39296,AUDI,A7,1450000,,CŨ,2014,,,TỰ ĐỘNG,47000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90086236.htm,price!!!
39297,TOYOTA,VIOS,157000000,,CŨ,2009,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-long-vinh-long/88270597.htm,price!!!
39299,VINFAST,LUX,130000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/81491909.htm,price!!!
39302,SSANGYONG,MUSSO,78000000,NGHỆ AN,CŨ,2002,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-ssangyong-musso-2.3-2002-4118710,price!!!
39305,MITSUBISHI,JOLIE,78000000,CAO BẰNG,CŨ,2003,ĐEN,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-jolie-ss-2003-4118720,price!!!
39307,MERCEDES BENZ,GL,600000000,HÀ NỘI,CŨ,2007,ĐEN,ĐEN,TỰ ĐỘNG,112000,https://bonbanh.com/xe-mercedes_benz-gl-gl-450-4matic-2007-4109217,price!!!
39326,FORD,LASER,110000000,HÀ NỘI,CŨ,2003,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-laser-lxi-1.6-mt-2003-4119001,price!!!
39330,KIA,MORNING,115000000,THÁI NGUYÊN,CŨ,2008,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.0-mt-2008-4119027,price!!!
39333,TOYOTA,VIOS,255000000,BÀ RỊA VŨNG TÀU,CŨ,2014,NHIỀU MÀU,TRẮNG,SỐ TAY,190000,https://bonbanh.com/xe-toyota-vios-1.5-mt-2014-4099919,price!!!
39338,MERCEDES BENZ,C CLASS,1180,,CŨ,2018,,,TỰ ĐỘNG,21000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90086194.htm,price!!!
39342,MERCEDES BENZ,C CLASS,1250000000,,CŨ,2017,,,TỰ ĐỘNG,59000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/86554214.htm,price!!!
39345,KIA,MORNING,242000000,,CŨ,2018,,,SỐ SÀN,42393,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/90083986.htm,price!!!
39371,FORD,ECOSPORT,368000000,,CŨ,2017,,,SỐ SÀN,66000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vi-thanh-hau-giang/90085862.htm,price!!!
39373,ISUZU,MU X,540000000,,CŨ,2016,,,SỐ SÀN,68000,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/90085428.htm,price!!!
39376,VINFAST,FADIL,130000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/81575032.htm,price!!!
39377,VINFAST,FADIL,130000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thi-xa-di-an-binh-duong/81491867.htm,price!!!
39378,VINFAST,LUX,130000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-chon-thanh-binh-phuoc/84325974.htm,price!!!
39379,VINFAST,FADIL,130000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-ben-tre-ben-tre/81491854.htm,price!!!
39381,HYUNDAI,KONA,180000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hai-an-hai-phong/88859183.htm,price!!!
39389,PEUGEOT,405,45000000,,CŨ,1990,,,SỐ SÀN,20000,https://xe.chotot.com/mua-ban-oto-huyen-duc-trong-lam-dong/89835045.htm,price!!!
39394,FORD,RANGER,616000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/89769950.htm,price!!!
39395,DAEWOO,MATIZ,128000000,,CŨ,2007,,,TỰ ĐỘNG,110000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/90087420.htm,price!!!
39399,HONDA,CR V,685,,CŨ,2016,,,TỰ ĐỘNG,54000,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/89953039.htm,price!!!
39403,MITSUBISHI,PAJERO SPORT,540000000,,CŨ,2017,,,SỐ SÀN,52000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89307311.htm,price!!!
39405,FORD,RANGER,675000000,,CŨ,2015,,,TỰ ĐỘNG,89000,https://xe.chotot.com/mua-ban-oto-thanh-pho-sa-dec-dong-thap/89654812.htm,price!!!
39413,TOYOTA,INNOVA,263000000,,CŨ,2013,,,SỐ SÀN,101000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/89969923.htm,price!!!
39423,TOYOTA,ZACE,140000000,,CŨ,2005,,,TỰ ĐỘNG,150000,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/90089673.htm,price!!!
39425,HÃNG KHÁC,DÒNG KHÁC,139000000,,CŨ,2017,,,SỐ SÀN,79000,https://xe.chotot.com/mua-ban-oto-quan-ba-dinh-ha-noi/90089679.htm,price!!!
39440,FORD,RANGER,606000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/88470319.htm,price!!!
39447,FORD,RANGER,425000000,,CŨ,2015,,,SỐ SÀN,90000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89696286.htm,price!!!
39453,KIA,MORNING,250000000,CẦN THƠ,CŨ,2019,GHI,BẠC,SỐ TAY,7000,https://bonbanh.com/xe-kia-morning-mt-2019-4118042,price!!!
