,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
43596,HYUNDAI,ACCENT,300000000,,CŨ,2017,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/90025337.htm,price!!!
43602,FORD,RANGER,569000000,,CŨ,2017,,,TỰ ĐỘNG,74000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/90026075.htm,price!!!
43605,MAZDA,323,70000000,,CŨ,1995,,,SỐ SÀN,218700,https://xe.chotot.com/mua-ban-oto-thanh-pho-pleiku-gia-lai/89948655.htm,price!!!
43606,MERCEDES BENZ,SPRINTER,200000000,,CŨ,2011,,,SỐ SÀN,20000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/90026136.htm,price!!!
43612,CHEVROLET,AVEO,182000000,HỒ CHÍ MINH,CŨ,2017,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-aveo-lt-1.4-mt-2017-4110413,price!!!
43613,TOYOTA,WIGO,255000000,HỒ CHÍ MINH,CŨ,2019,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-wigo-1.2g-mt-2019-4110462,price!!!
43616,FORD,RANGER,580000000,HÀ NỘI,MỚI,2021,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4086271,price!!!
43617,TOYOTA,VIOS,385000000,BÌNH DƯƠNG,CŨ,2019,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4110251,price!!!
43631,CHEVROLET,SPARK,155000000,,CŨ,2011,,,SỐ SÀN,68000,https://xe.chotot.com/mua-ban-oto-huyen-thong-nhat-dong-nai/90026199.htm,price!!!
43635,KIA,MORNING,195000000,,CŨ,2016,,,SỐ SÀN,999999,https://xe.chotot.com/mua-ban-oto-huyen-tien-hai-thai-binh/89679779.htm,price!!!
43639,MAZDA,CX 5,699000000,,CŨ,2018,,,TỰ ĐỘNG,47000,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/89871334.htm,price!!!
43640,TOYOTA,CAMRY,70000000,,CŨ,1995,,,SỐ SÀN,25000,https://xe.chotot.com/mua-ban-oto-huyen-krong-nang-dak-lak/90004670.htm,price!!!
43646,TOYOTA,VIOS,285000000,,CŨ,2016,,,SỐ SÀN,15,https://xe.chotot.com/mua-ban-oto-huyen-cam-thuy-thanh-hoa/90027171.htm,price!!!
43650,KIA,RIO,29500000,,CŨ,2015,,,SỐ SÀN,12000,https://xe.chotot.com/mua-ban-oto-huyen-xuyen-moc-ba-ria-vung-tau/90027197.htm,price!!!
43660,DAEWOO,LACETTI,155000000,HÀ NỘI,CŨ,2011,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2011-3861690,price!!!
43661,TOYOTA,VIOS,209000000,ĐĂK LĂK,CŨ,2014,-,VÀNG,SỐ TAY,100,https://bonbanh.com/xe-toyota-vios-1.5-mt-2014-4035397,price!!!
43678,CHEVROLET,SPARK,146000000,,CŨ,2009,,,TỰ ĐỘNG,91,https://xe.chotot.com/mua-ban-oto-huyen-bu-dang-binh-phuoc/90028507.htm,price!!!
43679,TOYOTA,INNOVA,190000000,,CŨ,2008,,,SỐ SÀN,10000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/90028616.htm,price!!!
43683,MERCEDES BENZ,MB,55000000,HƯNG YÊN,CŨ,2004,GHI,GHI,SỐ TAY,150000,https://bonbanh.com/xe-mercedes_benz-mb-140d-2004-4109280,price!!!
43694,VOLKSWAGEN,NEW BEETLE,570000000,HỒ CHÍ MINH,CŨ,2007,ĐEN,XANH,TỰ ĐỘNG,26000,https://bonbanh.com/xe-volkswagen-new_beetle-2.5-at-2007-4109341,price!!!
43696,KIA,MORNING,165000000,THANH HÓA,CŨ,2013,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2013-4109661,price!!!
43697,HYUNDAI,ACCENT,348000000,ĐỒNG NAI,CŨ,2019,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2019-4109641,price!!!
43699,FORD,RANGER,650000000,BẮC GIANG,MỚI,2021,GHI,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4109540,price!!!
43700,MITSUBISHI,PAJERO,168000000,HÀ NỘI,CŨ,2005,KEM,TRẮNG,SỐ TAY,310000,https://bonbanh.com/xe-mitsubishi-pajero-3.0-2005-4109656,price!!!
43701,DAEWOO,MATIZ,34000000,HÀ NỘI,CŨ,2004,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2004-4109683,price!!!
43703,DAEWOO,LACETTI,125000000,NAM ĐỊNH,CŨ,2009,MÀU KHÁC,ĐEN,SỐ TAY,50000,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4109668,price!!!
43707,TOYOTA,COROLLA,95000000,,CŨ,1999,,,SỐ SÀN,168000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/87556755.htm,price!!!
43710,KIA,CARENS,386000000,,CŨ,2015,,,TỰ ĐỘNG,56000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/90028802.htm,price!!!
43717,CHEVROLET,SPARK,245000000,,CŨ,2015,,,TỰ ĐỘNG,64000,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/89293003.htm,price!!!
43726,FORD,RANGER,580000000,HÀ NỘI,MỚI,2021,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4086277,price!!!
43731,KIA,K3,124000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-thanh-tri-ha-noi/90029188.htm,price!!!
43732,KIA,K3,335000000,,CŨ,2016,,,SỐ SÀN,92000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/90029111.htm,price!!!
43733,HYUNDAI,KONA,131000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-co-do-can-tho/90029040.htm,price!!!
43749,TOYOTA,VIOS,120000000,NINH BÌNH,CŨ,2007,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2007-4109733,price!!!
43756,KIA,CERATO,245000000,ĐÀ NẴNG,CŨ,2009,NÂU,NÂU,SỐ TAY,128000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2009-4109295,price!!!
43764,FORD,RANGER,650000000,BẮC GIANG,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4101276,price!!!
43776,VINFAST,LUX,681695000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/88481706.htm,price!!!
43778,TOYOTA,INNOVA,310000000,,CŨ,2016,,,SỐ SÀN,86968,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/88153038.htm,price!!!
43779,TOYOTA,VIOS,175,,CŨ,2010,,,SỐ SÀN,12344,https://xe.chotot.com/mua-ban-oto-huyen-phong-dien-thua-thien-hue/90030488.htm,price!!!
43788,TOYOTA,INNOVA,372000000,BÌNH DƯƠNG,CŨ,2016,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4109526,price!!!
43791,MERCEDES BENZ,S CLASS,588000000,HÀ NỘI,CŨ,2004,ĐEN,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-s_class-s350-2004-4109426,price!!!
43792,BMW,3 SERIES,925000000,HỒ CHÍ MINH,CŨ,2017,ĐEN,ĐỎ,TỰ ĐỘNG,46000,https://bonbanh.com/xe-bmw-3_series-320i-2017-4090168,price!!!
43800,TOYOTA,VIOS,365000000,HỒ CHÍ MINH,CŨ,2019,-,GHI,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4109486,price!!!
43811,FORD,RANGER,630000000,HÀ NỘI,MỚI,2021,-,NÂU,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4086230,price!!!
43819,KIA,MORNING,170000000,HẢI PHÒNG,CŨ,2016,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-2016-4109414,price!!!
43821,FORD,RANGER,630000000,HÀ NỘI,MỚI,2021,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2021-4086224,price!!!
43823,HYUNDAI,ACCENT,348000000,CẦN THƠ,CŨ,2018,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2018-4109406,price!!!
43831,FORD,TRANSIT,8000000,,CŨ,2015,,,SỐ SÀN,60000,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/90030826.htm,price!!!
43852,TOYOTA,INNOVA,250000000,THANH HÓA,CŨ,2012,VÀNG,GHI,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-2.0e-2012-4109642,price!!!
43862,DAEWOO,LANOS,42000000,THÁI NGUYÊN,CŨ,2003,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lanos-sx-2003-4110132,price!!!
43865,TOYOTA,COROLLA ALTIS,275000000,PHÚ THỌ,CŨ,2009,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2009-4110177,price!!!
43869,TOYOTA,VIOS,380000000,,CŨ,2019,,,SỐ SÀN,68000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-yen-vinh-phuc/90005346.htm,price!!!
43874,FORD,RANGER,1198000000,,CŨ,2019,,,TỰ ĐỘNG,32000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/90005000.htm,price!!!
43877,FORD,RANGER,1240000000,,CŨ,2020,,,TỰ ĐỘNG,14000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/89681060.htm,price!!!
43880,THACO,TOWNER,165000000,HẢI DƯƠNG,CŨ,2018,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-thaco-towner--2018-4110166,price!!!
43882,KIA,MORNING,125000000,PHÚ THỌ,CŨ,2011,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-sx-1.1-mt-sport-2011-4110187,price!!!
43883,TOYOTA,VIOS,332000000,HỒ CHÍ MINH,CŨ,2017,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-2017-4110137,price!!!
43884,TOYOTA,INNOVA,265000000,PHÚ THỌ,CŨ,2011,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2011-4061051,price!!!
43891,LANDROVER,RANGE ROVER,9000000000,HÀ NỘI,MỚI,2021,MÀU KHÁC,ĐEN,TỰ ĐỘNG,0,https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-3.0-i6-2021-4027480,price!!!
43897,KIA,MORNING,114000000,LẠNG SƠN,CŨ,2011,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4109929,price!!!
43906,TOYOTA,CAMRY,1139000,,CŨ,2019,,,TỰ ĐỘNG,7000,https://xe.chotot.com/mua-ban-oto-huyen-an-duong-hai-phong/89998142.htm,price!!!
43911,FORD,RANGER,596000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/88733742.htm,price!!!
43917,KIA,MORNING,160000000,HÒA BÌNH,CŨ,2014,NÂU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-2014-4109765,price!!!
43928,KIA,MORNING,115000000,BẮC NINH,CŨ,2011,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4109805,price!!!
43931,TOYOTA,VIOS,388000000,HỒ CHÍ MINH,CŨ,2019,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4109806,price!!!
43941,HYUNDAI,COUNTY,250000000,,MỚI,2017,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/55683622.htm,price!!!
43942,KIA,MORNING,168000000,,CŨ,2013,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-huyen-thach-thanh-thanh-hoa/90000835.htm,price!!!
43950,MAZDA,CX 5,6000000,,CŨ,2017,,,TỰ ĐỘNG,100000,https://xe.chotot.com/mua-ban-oto-huyen-viet-yen-bac-giang/90001166.htm,price!!!
43952,HYUNDAI,ELANTRA,180000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/89996089.htm,price!!!
43956,MITSUBISHI,PAJERO SPORT,765000000,HÀ NỘI,CŨ,2019,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-pajero-sport-2.4d-4x2-mt-2019-4109853,price!!!
43959,FORD,TRANSIT,490000000,ĐỒNG NAI,CŨ,2019,NÂU,TRẮNG,SỐ TAY,50000,https://bonbanh.com/xe-ford-transit-standard-mid-2019-4110235,price!!!
43967,CHEVROLET,TRAILBLAZER,550000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,ĐEN,SỐ TAY,100000,https://bonbanh.com/xe-chevrolet-trailblazer-lt-2.5l-4x2-mt-2018-4109967,price!!!
43973,MERCEDES BENZ,C CLASS,1268000000,HÀ NỘI,CŨ,2017,ĐEN,XANH,TỰ ĐỘNG,60000,https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2017-4102923,price!!!
43977,TOYOTA,VIOS,383000000,HÀ NỘI,CŨ,2014,BẠC,BẠC,TỰ ĐỘNG,83500,https://bonbanh.com/xe-toyota-vios-1.5g-2014-4058458,price!!!
43988,MERCEDES BENZ,C CLASS,400000000,HÀ NỘI,CŨ,2011,GHI,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-mercedes_benz-c_class-c200-2011-4110582,price!!!
44004,THACO,TOWNER,212000000,VĨNH LONG,CŨ,2021,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-thaco-towner--2021-4110540,price!!!
44007,TOYOTA,HIACE,192000000,HỒ CHÍ MINH,CŨ,2008,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-toyota-hiace-2.7-2008-4110546,price!!!
44008,FORD,RANGER,580000000,HÀ NỘI,MỚI,2021,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4086275,price!!!
44009,KIA,MORNING,265000000,HÀ NỘI,CŨ,2011,ĐEN,ĐEN,TỰ ĐỘNG,12000,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4110577,price!!!
44016,DAEWOO,LACETTI,140000000,PHÚ THỌ,CŨ,2009,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4110362,price!!!
44025,DAEWOO,MATIZ,125000000,ĐỒNG NAI,CŨ,2008,-,XANH,TỰ ĐỘNG,0,https://bonbanh.com/xe-daewoo-matiz-joy-0.8-at-2008-4110372,price!!!
44034,KIA,MORNING,200000000,,CŨ,2019,,,TỰ ĐỘNG,200,https://xe.chotot.com/mua-ban-oto-quan-9-tp-ho-chi-minh/89998319.htm,price!!!
44039,MERCEDES BENZ,MB,125000000,HÀ NỘI,CŨ,2002,ĐEN,BẠC,SỐ TAY,200000,https://bonbanh.com/xe-mercedes_benz-mb-100-2002-4110385,price!!!
44040,TOYOTA,INNOVA,255000000,LÂM ĐỒNG,CŨ,2011,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2011-4110414,price!!!
44050,KIA,MORNING,135000000,BÀ RỊA VŨNG TÀU,CŨ,2011,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4110620,price!!!
44055,TOYOTA,VIOS,293000000,,CŨ,2016,,,SỐ SÀN,137000,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/89998951.htm,price!!!
44062,HYUNDAI,ACCENT,345000000,,CŨ,2018,,,SỐ SÀN,121000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89999375.htm,price!!!
44071,KIA,SORENTO,999000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/88756619.htm,price!!!
44079,KIA,CERATO,405000000,,CŨ,2017,,,SỐ SÀN,69000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89996144.htm,price!!!
44087,MITSUBISHI,JOLIE,105000000,,CŨ,2004,,,SỐ SÀN,600000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89990737.htm,price!!!
44088,KIA,MORNING,132000000,,CŨ,2011,,,SỐ SÀN,449999,https://xe.chotot.com/mua-ban-oto-huyen-long-thanh-dong-nai/89996609.htm,price!!!
44118,FORD,RANGER,28000000,,CŨ,2016,,,TỰ ĐỘNG,50000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89943377.htm,price!!!
44119,BMW,5 SERIES,850000000,,CŨ,2015,,,TỰ ĐỘNG,100000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/89922391.htm,price!!!
44125,KIA,SOLUTO,13000000,,CŨ,2019,,,TỰ ĐỘNG,100000,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/90002320.htm,price!!!
44130,KIA,RONDO,435000000,,CŨ,2019,,,SỐ SÀN,35000,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/89168257.htm,price!!!
44147,KIA,MORNING,166000000,,CŨ,2013,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-yen-vinh-phuc/90002853.htm,price!!!
44170,HÃNG KHÁC,DÒNG KHÁC,450000000,,CŨ,2020,,,SỐ SÀN,30000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89971721.htm,price!!!
44171,TOYOTA,INNOVA,9999999,,CŨ,2015,,,SỐ SÀN,99999,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-nghe-an/90003873.htm,price!!!
44173,HÃNG KHÁC,DÒNG KHÁC,570000000,,CŨ,2016,,,SỐ SÀN,120000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89962983.htm,price!!!
44178,FORD,RANGER,790000000,,CŨ,2017,,,TỰ ĐỘNG,40000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/89529684.htm,price!!!
44184,DAEWOO,NUBIRA,99000000,,CŨ,2003,,,SỐ SÀN,12345,https://xe.chotot.com/mua-ban-oto-huyen-chau-thanh-hau-giang/90005026.htm,price!!!
44193,MITSUBISHI,ATTRAGE,356000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-thanh-khe-da-nang/89906539.htm,price!!!
44195,FORD,ECOSPORT,379000000,,CŨ,2017,,,SỐ SÀN,69000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89995810.htm,price!!!
44203,TOYOTA,COROLLA ALTIS,132000000,,CŨ,2004,,,SỐ SÀN,150800,https://xe.chotot.com/mua-ban-oto-huyen-vinh-bao-hai-phong/89991652.htm,price!!!
44205,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-dong-hoi-quang-binh/89986741.htm,price!!!
44209,FORD,MONDEO,128000000,HÀ NỘI,CŨ,2004,KEM,ĐEN,TỰ ĐỘNG,20000,https://bonbanh.com/xe-ford-mondeo-2.0-at-2004-4107330,price!!!
44211,HYUNDAI,GETZ,117000000,THÁI NGUYÊN,CŨ,2009,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2009-4107081,price!!!
44220,MAZDA,CX 5,697000000,,CŨ,2018,,,TỰ ĐỘNG,48000,https://xe.chotot.com/mua-ban-oto-thanh-pho-dong-xoai-binh-phuoc/89983603.htm,price!!!
44222,DAEWOO,NUBIRA,110000000,,CŨ,2001,,,SỐ SÀN,146300,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/88715258.htm,price!!!
44225,HYUNDAI,KONA,629,,CŨ,2019,,,TỰ ĐỘNG,20000,https://xe.chotot.com/mua-ban-oto-quan-le-chan-hai-phong/89981215.htm,price!!!
44226,HYUNDAI,ACCENT,401100000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/87724791.htm,price!!!
44228,TOYOTA,VIOS,438000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thanh-pho-tam-ky-quang-nam/76927406.htm,price!!!
44232,KIA,MORNING,265000000,THÁI BÌNH,CŨ,2011,-,XÁM,TỰ ĐỘNG,70000,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4109025,price!!!
44240,LANDROVER,RANGE ROVER,4799000000,HỒ CHÍ MINH,CŨ,2016,KEM,TRẮNG,TỰ ĐỘNG,52000,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2016-4068676,price!!!
44246,PEUGEOT,TRAVELLER,1498000000,ĐĂK LĂK,MỚI,2021,ĐEN,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-peugeot-traveller-luxury-2021-4019673,price!!!
44252,MAZDA,6,486000000,HỒ CHÍ MINH,CŨ,2016,ĐEN,ĐEN,TỰ ĐỘNG,53000,https://bonbanh.com/xe-mazda-6-2.0-at-2016-4077254,price!!!
44260,FORD,EVEREST,163000000,,CŨ,2006,,,SỐ SÀN,160000,https://xe.chotot.com/mua-ban-oto-thanh-pho-long-khanh-dong-nai/89981653.htm,price!!!
44266,HÃNG KHÁC,DÒNG KHÁC,42000000,,CŨ,2003,,,SỐ SÀN,8888,https://xe.chotot.com/mua-ban-oto-thi-xa-tan-uyen-binh-duong/89977312.htm,price!!!
44267,HYUNDAI,ELANTRA,735000000,,CŨ,2017,,,TỰ ĐỘNG,89999,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/89977323.htm,price!!!
44271,TOYOTA,VIOS,273000000,HÀ NỘI,CŨ,2016,KEM,CÁT,SỐ TAY,76000,https://bonbanh.com/xe-toyota-vios--2016-4042683,price!!!
44278,TOYOTA,VIOS,189000000,BÀ RỊA VŨNG TÀU,CŨ,2014,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-2014-4108060,price!!!
44285,KIA,MORNING,236000000,,CŨ,2018,,,SỐ SÀN,41234,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89977952.htm,price!!!
44286,HYUNDAI,GRAND I10,412000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89791202.htm,price!!!
44287,HYUNDAI,ACCENT,72000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/89978314.htm,price!!!
44292,KIA,K3,350000000,,CŨ,2016,,,SỐ SÀN,111111,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89978581.htm,price!!!
44295,BMW,3 SERIES,255000000,HÀ NỘI,CŨ,2007,KEM,XANH,TỰ ĐỘNG,8888,https://bonbanh.com/xe-bmw-3_series-320i-2007-4108224,price!!!
44298,FORD,RANGER,1080000000,HỒ CHÍ MINH,CŨ,2018,ĐEN,XANH,TỰ ĐỘNG,85000,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2018-4100519,price!!!
44313,TOYOTA,SIENNA,640000000,HỒ CHÍ MINH,CŨ,2007,ĐEN,ĐỎ,TỰ ĐỘNG,82000,https://bonbanh.com/xe-toyota-sienna-le-3.5-2007-4108580,price!!!
44321,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/88186173.htm,price!!!
44336,TOYOTA,COROLLA,155000000,BẮC KẠN,CŨ,1996,GHI,XANH,SỐ TAY,120000,https://bonbanh.com/xe-toyota-corolla-gli-1.6-mt-1996-4108609,price!!!
44337,DAEWOO,MATIZ,89000000,NINH BÌNH,CŨ,2008,BẠC,GHI,SỐ TAY,236000,https://bonbanh.com/xe-daewoo-matiz-van-0.8-mt-2008-4106696,price!!!
44342,FORD,RANGER,1202000000,BẮC GIANG,MỚI,2021,GHI,ĐỎ,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4106767,price!!!
44354,HYUNDAI,ACCENT,382000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/89979586.htm,price!!!
44356,NISSAN,ALMERA,423000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thi-xa-dien-ban-quang-nam/89979638.htm,price!!!
44357,TOYOTA,INNOVA,680,,CŨ,2018,,,TỰ ĐỘNG,33000,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/89979929.htm,price!!!
44361,FORD,RANGER,625000000,,CŨ,2019,,,TỰ ĐỘNG,300000,https://xe.chotot.com/mua-ban-oto-huyen-nghia-dan-nghe-an/89980218.htm,price!!!
44362,KIA,MORNING,285,,CŨ,2015,,,TỰ ĐỘNG,65000,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/89980649.htm,price!!!
44366,SUZUKI,DÒNG KHÁC,56000000,,CŨ,2003,,,SỐ SÀN,22222,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/89980724.htm,price!!!
44368,DAEWOO,LACETTI,84000000,ĐỒNG NAI,CŨ,2004,XÁM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2004-4106429,price!!!
44369,TOYOTA,INNOVA,208000000,ĐỒNG THÁP,CŨ,2008,KEM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-mt-2008-4106448,price!!!
44375,FORD,RANGER,650000000,BÌNH THUẬN,MỚI,2021,ĐEN,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4106476,price!!!
44386,TOYOTA,FORTUNER,396000000,HỒ CHÍ MINH,CŨ,2012,KEM,BẠC,TỰ ĐỘNG,67000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2012-3942741,price!!!
44397,FORD,RANGER,539000000,,CŨ,2018,,,SỐ SÀN,74000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89982461.htm,price!!!
44399,SUZUKI,DÒNG KHÁC,227000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-huyen-hoai-duc-ha-noi/88266340.htm,price!!!
