,name,carmodel,price,location,status,mfg,interiorColor,exteriorColor,gearbox,kilometer,link,note
49413,FORD,RANGER,499000000,HỒ CHÍ MINH,CŨ,2017,NÂU,VÀNG,SỐ TAY,97000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2017-4083174,price!!!
49418,TOYOTA,VIOS,415000000,HỒ CHÍ MINH,CŨ,2020,ĐEN,CÁT,SỐ TAY,18400,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2020-4099258,price!!!
49428,HÃNG KHÁC,DÒNG KHÁC,7000000,,CŨ,2021,,,SỐ SÀN,2000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-yen-vinh-phuc/89880094.htm,price!!!
49431,HONDA,ACCORD,32,,CŨ,1988,,,SỐ SÀN,11111,https://xe.chotot.com/mua-ban-oto-thi-xa-gia-nghia-dak-nong/89880299.htm,price!!!
49436,FORD,RANGER,1202000000,HỒ CHÍ MINH,MỚI,2021,ĐEN,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4022657,price!!!
49437,HYUNDAI,COUNTY,545000000,VĨNH PHÚC,CŨ,2017,NHIỀU MÀU,XANH,SỐ TAY,220000,https://bonbanh.com/xe-hyundai-county--2017-4098771,price!!!
49439,KIA,MORNING,130000000,NINH BÌNH,CŨ,2012,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2012-4099147,price!!!
49440,TOYOTA,ZACE,287000000,BÌNH DƯƠNG,CŨ,2005,XÁM,GHI,SỐ TAY,75000,https://bonbanh.com/xe-toyota-zace-gl-2005-4099126,price!!!
49446,TOYOTA,HILUX,805000000,HÀ NỘI,CŨ,2019,ĐEN,BẠC,TỰ ĐỘNG,40000,https://bonbanh.com/xe-toyota-hilux-2.8g-4x4-at-2019-4068241,price!!!
49450,TOYOTA,INNOVA,238000000,QUẢNG NAM,CŨ,2008,KEM,BẠC,SỐ TAY,180,https://bonbanh.com/xe-toyota-innova-g-2008-4099476,price!!!
49451,CHEVROLET,SPARK,135000000,HỒ CHÍ MINH,CŨ,2010,-,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-at-2010-4099505,price!!!
49452,MITSUBISHI,PAJERO,128000000,ĐỒNG NAI,CŨ,1990,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-mitsubishi-pajero-2.6-1990-4099489,price!!!
49455,HYUNDAI,PORTER,55000000,BÌNH THUẬN,CŨ,2000,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-porter--2000-4099515,price!!!
49461,KIA,MORNING,127000000,,CŨ,2012,,,SỐ SÀN,1257,https://xe.chotot.com/mua-ban-oto-thanh-pho-thai-binh-thai-binh/89492171.htm,price!!!
49477,FORD,FOCUS,174000000,BẮC GIANG,CŨ,2009,ĐỎ,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-focus-1.8-mt-2009-4099311,price!!!
49479,DAEWOO,MATIZ,59000000,THÁI NGUYÊN,CŨ,2006,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-s-0.8-mt-2006-4099571,price!!!
49482,HYUNDAI,STAREX,125000000,NAM ĐỊNH,CŨ,2004,GHI,XÁM,SỐ TAY,0,https://bonbanh.com/xe-hyundai-starex-van-2.5-mt-2004-4099346,price!!!
49487,FORD,RANGER,570000000,HÀ NỘI,MỚI,2021,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2021-4047102,price!!!
49488,KIA,MORNING,142000000,BẮC GIANG,CŨ,2010,GHI,BẠC,TỰ ĐỘNG,0,https://bonbanh.com/xe-kia-morning-van-1.0-at-2010-4099381,price!!!
49499,KIA,MORNING,255000000,,CŨ,2019,,,SỐ SÀN,23821,https://xe.chotot.com/mua-ban-oto-huyen-thong-nhat-dong-nai/89878646.htm,price!!!
49501,TOYOTA,INNOVA,200000000,,CŨ,2008,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-huyen-cu-kuin-dak-lak/89878669.htm,price!!!
49505,DAEWOO,MAGNUS,96000000,,CŨ,2004,,,TỰ ĐỘNG,12345,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/89879328.htm,price!!!
49507,KIA,MORNING,130000000,THÁI NGUYÊN,CŨ,2011,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4099367,price!!!
49508,DAEWOO,LANOS,54000000,THÁI NGUYÊN,CŨ,2005,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lanos-sx-2005-4099352,price!!!
49522,KIA,MORNING,250000000,THÁI BÌNH,CŨ,2018,XÁM,NÂU,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-si-mt-2018-4100117,price!!!
49529,DAEWOO,MATIZ,47000000,THANH HÓA,CŨ,2007,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2007-4099719,price!!!
49535,MERCEDES BENZ,E CLASS,2950000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/88027623.htm,price!!!
49538,TOYOTA,INNOVA,195000000,,CŨ,2009,,,SỐ SÀN,69000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89097207.htm,price!!!
49542,KIA,SEDONA,675000000,,CŨ,2019,,,TỰ ĐỘNG,60000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89877491.htm,price!!!
49543,FIAT,SIENA,44000000,HÀ NỘI,CŨ,2003,-,XÁM,SỐ TAY,0,https://bonbanh.com/xe-fiat-siena-elx-1.3-2003-4099709,price!!!
49549,CHERY,QQ3,36000000,HÒA BÌNH,CŨ,2009,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-chery-qq3-0.8-mt-2009-4099762,price!!!
49553,SUZUKI,ALTO,180000000,NINH BÌNH,CŨ,2010,GHI,XÁM,TỰ ĐỘNG,0,https://bonbanh.com/xe-suzuki-alto-1.0-at-2010-4099393,price!!!
49568,HYUNDAI,ELANTRA,115000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89582676.htm,price!!!
49575,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-huyen-lam-ha-lam-dong/89882722.htm,price!!!
49583,HYUNDAI,I10,170000000,HẢI PHÒNG,CŨ,2014,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2014-4100883,price!!!
49593,NISSAN,SUNNY,166000000,THÁI BÌNH,CŨ,2014,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-nissan-sunny-1.5mt-2014-4100954,price!!!
49594,TOYOTA,VIOS,175000000,BẮC NINH,CŨ,2010,-,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5mt-2010-4100933,price!!!
49599,TOYOTA,INNOVA,218000000,ĐỒNG NAI,CŨ,2010,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2010-4100944,price!!!
49619,FORD,RANGER,639000000,HỒ CHÍ MINH,CŨ,2019,GHI,GHI,SỐ TAY,15800,https://bonbanh.com/xe-ford-ranger-xlt-2.2l-4x4-mt-2019-4099946,price!!!
49632,TOYOTA,INNOVA,326000000,HÀ NỘI,CŨ,2015,GHI,CÁT,SỐ TAY,75000,https://bonbanh.com/xe-toyota-innova-2.0e-2015-3850439,price!!!
49633,KIA,PRIDE,24000000,HÀ NỘI,CŨ,1997,NHIỀU MÀU,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-pride-beta-1997-4099901,price!!!
49635,DAEWOO,LACETTI,168000000,ĐỒNG NAI,CŨ,2010,XÁM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2010-4099930,price!!!
49641,HYUNDAI,I10,295000000,HẢI PHÒNG,CŨ,2014,NHIỀU MÀU,CAM,TỰ ĐỘNG,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2014-4078960,price!!!
49643,TOYOTA,INNOVA,4750000000,,CŨ,2016,,,SỐ SÀN,63000,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89884031.htm,price!!!
49644,MERCEDES BENZ,GLC CLASS,1799000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/89884095.htm,price!!!
49654,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/89884678.htm,price!!!
49658,HYUNDAI,ACCENT,360000000,HẢI PHÒNG,CŨ,2018,KEM,ĐEN,SỐ TAY,50000,https://bonbanh.com/xe-hyundai-accent-1.4-mt-2018-4019774,price!!!
49660,TOYOTA,CAMRY,65000000,GIA LAI,CŨ,1995,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-toyota-camry--1995-4099999,price!!!
49664,CHEVROLET,SPARK,110000000,HÀ NỘI,CŨ,2015,XÁM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2015-4099820,price!!!
49666,DAEWOO,MATIZ,56000000,HÀ NỘI,CŨ,2007,-,XANH,SỐ TAY,0,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2007-4099804,price!!!
49668,THACO,TOWNER,160000000,THANH HÓA,CŨ,2018,BẠC,TRẮNG,SỐ TAY,700000,https://bonbanh.com/xe-thaco-towner--2018-4099688,price!!!
49680,MG,HS,640000000,,MỚI,2020,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/89884609.htm,price!!!
49684,MERCEDES BENZ,C CLASS,1135000000,,CŨ,2017,,,TỰ ĐỘNG,25000,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89056301.htm,price!!!
49688,MAZDA,3,399000000,,CŨ,2016,,,TỰ ĐỘNG,67000,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/89886304.htm,price!!!
49692,KIA,MORNING,115000000,PHÚ THỌ,CŨ,2009,ĐEN,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-ex-1.1-mt-2009-4099889,price!!!
49698,TOYOTA,VIOS,290000000,HÀ NỘI,CŨ,2016,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-toyota-vios-1.5e-2016-4100779,price!!!
49709,TOYOTA,INNOVA,835000000,HỒ CHÍ MINH,CŨ,2019,-,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-toyota-innova-2.0-venturer-2019-4100849,price!!!
49710,DAEWOO,LACETTI,328000000,HỒ CHÍ MINH,CŨ,2010,-,ĐỎ,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-se-2010-4100960,price!!!
49713,THACO,TOWNER,97000000,HÀ NỘI,CŨ,2016,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-thaco-towner--2016-4101012,price!!!
49714,HYUNDAI,I10,260000000,CẦN THƠ,CŨ,2018,NHIỀU MÀU,TRẮNG,SỐ TAY,60000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2018-4100978,price!!!
49717,KIA,SELTOS,499000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/88515265.htm,price!!!
49720,FORD,RANGER,620000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/89667402.htm,price!!!
49721,FORD,RANGER,639000000,,CŨ,2019,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-quan-3-tp-ho-chi-minh/89886998.htm,price!!!
49722,FORD,RANGER,639000000,,CŨ,2019,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/89887359.htm,price!!!
49723,HYUNDAI,ELANTRA,398000000,,CŨ,2017,,,SỐ SÀN,69500,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89846384.htm,price!!!
49724,KIA,MORNING,32500000,,CŨ,2016,,,TỰ ĐỘNG,39000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89732255.htm,price!!!
49726,KIA,SORENTO,999000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89236764.htm,price!!!
49735,TOYOTA,INNOVA,278000000,HỒ CHÍ MINH,CŨ,2006,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-toyota-innova-g-2006-4100973,price!!!
49738,DAEWOO,CIELO,45000000,HÀ NỘI,CŨ,1996,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-cielo-1.5-mt-1996-4101111,price!!!
49744,KIA,MORNING,289000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89733295.htm,price!!!
49745,CHEVROLET,CAPTIVA,186000000,,CŨ,2008,,,SỐ SÀN,14000,https://xe.chotot.com/mua-ban-oto-quan-hai-ba-trung-ha-noi/89882027.htm,price!!!
49750,KIA,SELTOS,499000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89237344.htm,price!!!
49758,FORD,RANGER,578000000,,CŨ,2019,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89882507.htm,price!!!
49763,FORD,RANGER,399000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-da-lat-lam-dong/89697828.htm,price!!!
49765,HYUNDAI,ACCENT,395000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-2-tp-ho-chi-minh/89694067.htm,price!!!
49767,MERCEDES BENZ,E CLASS,2950000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/89885606.htm,price!!!
49775,KIA,SORENTO,999000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/88967201.htm,price!!!
49782,FORD,RANGER,578000000,,CŨ,2019,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89888171.htm,price!!!
49793,TOYOTA,INNOVA,470000,,CŨ,2017,,,SỐ SÀN,140000,https://xe.chotot.com/mua-ban-oto-huyen-vinh-bao-hai-phong/89889044.htm,price!!!
49799,TOYOTA,INNOVA,326000000,,CŨ,2015,,,SỐ SÀN,75000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/86419276.htm,price!!!
49804,TOYOTA,FORTUNER,945000008,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/89896654.htm,price!!!
49806,DAEWOO,MATIZ,42000000,,CŨ,2004,,,SỐ SÀN,10,https://xe.chotot.com/mua-ban-oto-huyen-tien-lu-hung-yen/89897129.htm,price!!!
49811,TOYOTA,INNOVA,230000000,,CŨ,2008,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-huyen-thong-nhat-dong-nai/89889253.htm,price!!!
49813,CHEVROLET,CRUZE,320000000,,CŨ,2017,,,SỐ SÀN,150000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89889511.htm,price!!!
49814,TOYOTA,INNOVA,570000000,,CŨ,2020,,,SỐ SÀN,9000,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/89889520.htm,price!!!
49819,TOYOTA,INNOVA,220000000,,CŨ,2017,,,SỐ SÀN,142000,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/89862637.htm,price!!!
49827,VINFAST,LUX,180000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89895961.htm,price!!!
49836,HYUNDAI,SOLATI,898000000,,CŨ,2019,,,SỐ SÀN,32000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89439904.htm,price!!!
49837,TOYOTA,VIOS,273000000,,CŨ,2016,,,SỐ SÀN,76000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/88841773.htm,price!!!
49839,CHEVROLET,SPARK,115000000,,CŨ,2010,,,TỰ ĐỘNG,95000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89894887.htm,price!!!
49845,MITSUBISHI,PAJERO SPORT,535000000,,CŨ,2017,,,SỐ SÀN,700000,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/88191048.htm,price!!!
49848,BMW,5 SERIES,1455000,,CŨ,2016,,,TỰ ĐỘNG,8,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/89897179.htm,price!!!
49853,HÃNG KHÁC,DÒNG KHÁC,465000000,,CŨ,2014,,,SỐ SÀN,17000,https://xe.chotot.com/mua-ban-oto-huyen-tan-ky-nghe-an/89897550.htm,price!!!
49861,TOYOTA,VIOS,165000000,,CŨ,2005,,,SỐ SÀN,15,https://xe.chotot.com/mua-ban-oto-quan-hai-chau-da-nang/89897938.htm,price!!!
49875,NISSAN,TEANA,265000000,,CŨ,2009,,,TỰ ĐỘNG,120000,https://xe.chotot.com/mua-ban-oto-thi-xa-kinh-mon-hai-duong/89890785.htm,price!!!
49877,KIA,MORNING,283000000,,CŨ,2015,,,BÁN TỰ ĐỘNG,51000,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/88260126.htm,price!!!
49878,FORD,RANGER,639000000,,CŨ,2019,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/89886824.htm,price!!!
49885,FORD,RANGER,200000000,,CŨ,2020,,,TỰ ĐỘNG,2500,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89894187.htm,price!!!
49889,FORD,RANGER,200000000,,CŨ,2019,,,SỐ SÀN,25000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89894272.htm,price!!!
49890,CHEVROLET,CAPTIVA,135000000,,CŨ,2008,,,SỐ SÀN,99999,https://xe.chotot.com/mua-ban-oto-thanh-pho-rach-gia-kien-giang/89894451.htm,price!!!
49897,KIA,SORENTO,1289000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/88657590.htm,price!!!
49903,FORD,RANGER,639000000,,CŨ,2019,,,SỐ SÀN,15000,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/89891813.htm,price!!!
49904,AUDI,Q7,620000000,,CŨ,2017,,,TỰ ĐỘNG,97000,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89892491.htm,price!!!
49909,SMART,FORFOUR,170,,CŨ,2004,,,SỐ SÀN,20,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/89893041.htm,price!!!
49910,HYUNDAI,I10,272000000,BÌNH DƯƠNG,CŨ,2019,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.2-mt-base-2019-4101042,price!!!
49916,FORD,RANGER,428000000,LÂM ĐỒNG,CŨ,2015,ĐEN,BẠC,SỐ TAY,93000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2015-4098141,price!!!
49918,CHEVROLET,CAPTIVA,175000000,NINH BÌNH,CŨ,2007,GHI,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-captiva-lt-2.4-mt-2007-4097553,price!!!
49920,KIA,MORNING,238000000,ĐỒNG NAI,CŨ,2018,-,BẠC,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-si-mt-2018-4098072,price!!!
49929,TOYOTA,VIOS,255000000,,CŨ,2014,,,SỐ SÀN,100000,https://xe.chotot.com/mua-ban-oto-huyen-tinh-gia-thanh-hoa/89899162.htm,price!!!
49930,HONDA,CITY,371000000,,CŨ,2017,,,TỰ ĐỘNG,145000,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/88609255.htm,price!!!
49933,KIA,MORNING,136000000,,CŨ,2012,,,SỐ SÀN,100,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/89899347.htm,price!!!
49942,DAEWOO,GENTRA,115000000,HÀ TĨNH,CŨ,2010,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-daewoo-gentra-sx-1.5-mt-2010-4097428,price!!!
49944,HYUNDAI,ACCENT,363000000,HÀ NỘI,CŨ,2019,-,BẠC,SỐ TAY,52000,https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2019-4007746,price!!!
49951,DAEWOO,LACETTI,168000000,HÀ NỘI,CŨ,2011,MÀU KHÁC,VÀNG,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2011-3876026,price!!!
49955,DAEWOO,LACETTI,125000000,PHÚ THỌ,CŨ,2009,XÁM,ĐEN,SỐ TAY,0,https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4098023,price!!!
49968,HYUNDAI,ACCENT,386000000,HỒ CHÍ MINH,MỚI,2021,KEM,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-accent-1.4-mt-2021-4098087,price!!!
49969,HYUNDAI,I10,180000000,HẢI PHÒNG,CŨ,2015,XÁM,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2015-4098092,price!!!
49975,KIA,CERATO,400000000,THỪA THIÊN HUẾ,CŨ,2018,GHI,TRẮNG,SỐ TAY,50000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2018-4097623,price!!!
49978,HYUNDAI,GETZ,210000000,BẮC GIANG,CŨ,2010,GHI,BẠC,SỐ TAY,0,https://bonbanh.com/xe-hyundai-getz-1.1-mt-2010-4097074,price!!!
49985,CHEVROLET,SPARK,110000000,,CŨ,2019,,,SỐ SÀN,100,https://xe.chotot.com/mua-ban-oto-thanh-pho-long-xuyen-an-giang/89899505.htm,price!!!
49986,KIA,SORENTO,1015000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/88024967.htm,price!!!
49996,HYUNDAI,PORTER,118000000,HÀ NỘI,CŨ,2002,XANH,XANH,SỐ TAY,0,https://bonbanh.com/xe-hyundai-porter--2002-4097425,price!!!
50000,HYUNDAI,AVANTE,248000000,ĐĂK LĂK,CŨ,2012,-,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-avante-1.6-mt-2012-4097437,price!!!
50003,HYUNDAI,I10,180000000,THANH HÓA,CŨ,2015,ĐEN,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2015-4097515,price!!!
50011,HYUNDAI,COUNTY,300000000,HÀ NỘI,CŨ,2010,GHI,VÀNG,SỐ TAY,700000,https://bonbanh.com/xe-hyundai-county--2010-4097019,price!!!
50017,HYUNDAI,ELANTRA,410000000,THANH HÓA,CŨ,2017,TRẮNG,TRẮNG,SỐ TAY,50000,https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2017-4097125,price!!!
50022,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/89858670.htm,price!!!
50031,HYUNDAI,SOLATI,123456789,,CŨ,2019,,,SỐ SÀN,53000,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/89850314.htm,price!!!
50037,MITSUBISHI,ATTRAGE,235000000,HỒ CHÍ MINH,CŨ,2016,NHIỀU MÀU,XÁM,SỐ TAY,109000,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2016-4051400,price!!!
50055,KIA,PRIDE,77000000,HÀ NỘI,CŨ,2001,GHI,TRẮNG,SỐ TAY,0,https://bonbanh.com/xe-kia-pride-cd5-2001-4099078,price!!!
50061,MAZDA,5,647000000,,CŨ,2016,,,TỰ ĐỘNG,54000,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/89253647.htm,price!!!
50065,HÃNG KHÁC,DÒNG KHÁC,330000000,,CŨ,2018,,,SỐ SÀN,41000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89851163.htm,price!!!
50072,TOYOTA,VIOS,335000000,HÀ NỘI,CŨ,2011,BẠC,BẠC,TỰ ĐỘNG,110000,https://bonbanh.com/xe-toyota-vios-1.5g-2011-4097192,price!!!
50081,CHEVROLET,COLORADO,428000000,ĐĂK LĂK,CŨ,2017,-,XÁM,SỐ TAY,0,https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x2-mt-2017-4099009,price!!!
50098,FORD,RANGER,1202000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/89851998.htm,price!!!
50103,FORD,RANGER,650000000,,MỚI,2021,,,TỰ ĐỘNG,,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/89852233.htm,price!!!
50104,FORD,RANGER,586000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/89852257.htm,price!!!
50109,HYUNDAI,I10,189000000,HÀ NỘI,CŨ,2016,ĐEN,TRẮNG,SỐ TAY,124000,https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2016-4078670,price!!!
50110,TOYOTA,VIOS,309000000,HÀ NỘI,CŨ,2017,KEM,VÀNG,SỐ TAY,50000,https://bonbanh.com/xe-toyota-vios-1.5-mt-2017-4082153,price!!!
50114,KIA,MORNING,135000000,VĨNH PHÚC,CŨ,2012,ĐEN,XANH,SỐ TAY,0,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2012-4097276,price!!!
50117,FORD,RANGER,1202000000,HỒ CHÍ MINH,MỚI,2021,MÀU KHÁC,TRẮNG,TỰ ĐỘNG,0,https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-4097329,price!!!
50121,HÃNG KHÁC,DÒNG KHÁC,75000000,,CŨ,2007,,,SỐ SÀN,55555,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/89852612.htm,price!!!
50122,TOYOTA,HILUX,5890000,,CŨ,2019,,,TỰ ĐỘNG,34000,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89852339.htm,price!!!
50124,FORD,RANGER,630000000,,MỚI,2021,,,SỐ SÀN,,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/89853017.htm,price!!!
50127,MITSUBISHI,XPANDER CROSS,645000000,,CŨ,2020,,,TỰ ĐỘNG,7800,https://xe.chotot.com/mua-ban-oto-quan-thu-duc-tp-ho-chi-minh/89706991.htm,price!!!
